drug_name,section_id,reaction_string,meddra_pt,meddra_pt_id,meddra_llt,meddra_llt_id,section_name,section,str,discontinuous_term,negated_term,meddra_exact_term
FERRIPROX,S3,decreased plasma zinc concentrations,Blood zinc decreased,10005867.0,Zinc decreased,10048258.0,warnings and precautions,S3,decreased plasma zinc concentrations,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,gastritis,Gastritis,10017853.0,,,adverse reactions,S1,gastritis,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,gastrointestinal events,Gastrointestinal disorder,10017944.0,Gastrointestinal symptom NOS,10018011.0,adverse reactions,S1,gastrointestinal events,0,0,0
PRADAXA,S1,dyspepsia,Dyspepsia,10013946.0,,,adverse reactions,S1,dyspepsia,0,0,1
PRADAXA,S1,nausea,Nausea,10028813.0,,,adverse reactions,S1,nausea,0,0,1
PRADAXA,S1,upper abdominal pain,Abdominal pain upper,10000087.0,Upper abdominal pain,10046272.0,adverse reactions,S1,upper abdominal pain,0,0,1
PRADAXA,S1,gastrointestinal hemorrhage,Gastrointestinal haemorrhage,10017955.0,Gastrointestinal hemorrhage,10017960.0,adverse reactions,S1,gastrointestinal hemorrhage,0,0,1
PRADAXA,S1,diarrhea,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,decrease in hemoglobin,Haemoglobin decreased,10018884.0,Decreased hemoglobin,10011964.0,adverse reactions,S1,decrease in hemoglobin,0,0,0
PRADAXA,S1,bleeding at a critical site,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding at a critical site,0,0,0
PRADAXA,S1,fatal,Death,10011906.0,,,adverse reactions,S1,fatal,0,0,0
PRADAXA,S1,intracranial hemorrhage,Haemorrhage intracranial,10018985.0,Intracranial hemorrhage,10022763.0,adverse reactions,S1,intracranial hemorrhage,0,0,1
PRADAXA,S1,intracerebral bleeds,Cerebral haemorrhage,10008111.0,Cerebral hemorrhage,10008114.0,adverse reactions,S1,intracerebral bleeds,1,0,0
PRADAXA,S1,hemorrhagic stroke,Haemorrhagic stroke,10019016.0,Hemorrhagic stroke,10048863.0,adverse reactions,S1,hemorrhagic stroke,0,0,1
PRADAXA,S1,subarachnoid bleeds,Subarachnoid haemorrhage,10042316.0,Subarachnoid bleeding,10071890.0,adverse reactions,S1,subarachnoid bleeds,1,0,0
PRADAXA,S1,subdural bleeds,Subdural haemorrhage,10042364.0,Subdural bleeding,10071893.0,adverse reactions,S1,subdural bleeds,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,decrease in hemoglobin,Haemoglobin decreased,10018884.0,Decreased hemoglobin,10011964.0,adverse reactions,S1,decrease in hemoglobin,0,0,0
PRADAXA,S1,bleeding at a critical site,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding at a critical site,0,0,0
PRADAXA,S1,fatal,Death,10011906.0,,,adverse reactions,S1,fatal,0,0,0
PRADAXA,S1,intracranial bleed,Haemorrhage intracranial,10018985.0,Bleeding intracranial,10005121.0,adverse reactions,S1,intracranial bleed,0,0,0
PRADAXA,S1,intracerebral bleeds,Cerebral haemorrhage,10008111.0,Cerebral hemorrhage,10008114.0,adverse reactions,S1,intracerebral bleeds,1,0,0
PRADAXA,S1,hemorrhagic stroke,Haemorrhagic stroke,10019016.0,Hemorrhagic stroke,10048863.0,adverse reactions,S1,hemorrhagic stroke,0,0,1
PRADAXA,S1,subarachnoid bleeds,Subarachnoid haemorrhage,10042316.0,Subarachnoid bleeding,10071890.0,adverse reactions,S1,subarachnoid bleeds,1,0,0
PRADAXA,S1,subdural bleeds,Subdural haemorrhage,10042364.0,Subdural bleeding,10071893.0,adverse reactions,S1,subdural bleeds,0,0,0
PRADAXA,S1,fatal,Death,10011906.0,,,adverse reactions,S1,fatal,0,0,0
PRADAXA,S1,bleed,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleed,0,0,0
PRADAXA,S1,bleed,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleed,0,0,0
PRADAXA,S1,fatal,Death,10011906.0,,,adverse reactions,S1,fatal,0,0,0
PRADAXA,S1,death,Death,10011906.0,,,adverse reactions,S1,death,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,non-intracranial bleed,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,non-intracranial bleed,1,0,0
PRADAXA,S1,fatal,Death,10011906.0,,,adverse reactions,S1,fatal,0,0,0
PRADAXA,S1,bleed,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleed,0,0,0
PRADAXA,S1,death,Death,10011906.0,,,adverse reactions,S1,death,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,symptomatic intracranial bleed,,,,,adverse reactions,S1,symptomatic intracranial bleed,0,1,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,intracranial hemorrhage,Haemorrhage intracranial,10018985.0,Intracranial hemorrhage,10022763.0,adverse reactions,S1,intracranial hemorrhage,0,0,1
PRADAXA,S1,ich,Haemorrhage intracranial,10018985.0,Intracranial hemorrhage,10022763.0,adverse reactions,S1,ich,0,0,0
PRADAXA,S1,hemorrhagic stroke,Haemorrhagic stroke,10019016.0,Hemorrhagic stroke,10048863.0,adverse reactions,S1,hemorrhagic stroke,0,0,1
PRADAXA,S1,ich,Haemorrhage intracranial,10018985.0,Intracranial hemorrhage,10022763.0,adverse reactions,S1,ich,0,0,0
PRADAXA,S1,fatal,Death,10011906.0,,,adverse reactions,S1,fatal,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,ich,Haemorrhage intracranial,10018985.0,Intracranial hemorrhage,10022763.0,adverse reactions,S1,ich,0,0,0
PRADAXA,S1,gastrointestinal bleeds,Gastrointestinal haemorrhage,10017955.0,Gastrointestinal bleeding,10017936.0,adverse reactions,S1,gastrointestinal bleeds,0,0,0
PRADAXA,S1,bleeds,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeds,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,gastrointestinal adverse reactions,Gastrointestinal disorder,10017944.0,Gastrointestinal symptom NOS,10018011.0,adverse reactions,S1,gastrointestinal adverse reactions,0,0,0
PRADAXA,S1,dyspepsia,Dyspepsia,10013946.0,,,adverse reactions,S1,dyspepsia,0,0,1
PRADAXA,S1,abdominal pain upper,Abdominal pain upper,10000087.0,,,adverse reactions,S1,abdominal pain upper,0,0,1
PRADAXA,S1,abdominal pain,Abdominal pain,10000081.0,,,adverse reactions,S1,abdominal pain,0,0,1
PRADAXA,S1,abdominal discomfort,Abdominal discomfort,10000059.0,,,adverse reactions,S1,abdominal discomfort,0,0,1
PRADAXA,S1,epigastric discomfort,Epigastric discomfort,10053155.0,,,adverse reactions,S1,epigastric discomfort,0,0,1
PRADAXA,S1,gastritis,Gastritis,10017853.0,,,adverse reactions,S1,gastritis,0,0,1
PRADAXA,S1,gerd,Gastrooesophageal reflux disease,10017885.0,GERD,10018203.0,adverse reactions,S1,gerd,0,0,1
PRADAXA,S1,esophagitis,Oesophagitis,10030216.0,Esophagitis,10015461.0,adverse reactions,S1,esophagitis,0,0,1
PRADAXA,S1,erosive gastritis,Gastritis erosive,10017865.0,,,adverse reactions,S1,erosive gastritis,0,0,0
PRADAXA,S1,gastric hemorrhage,Gastric haemorrhage,10017788.0,Gastric hemorrhage,10017789.0,adverse reactions,S1,gastric hemorrhage,0,0,1
PRADAXA,S1,hemorrhagic gastritis,Gastritis haemorrhagic,10017866.0,Hemorrhagic gastritis,10019604.0,adverse reactions,S1,hemorrhagic gastritis,0,0,1
PRADAXA,S1,hemorrhagic erosive gastritis,Haemorrhagic erosive gastritis,10067786.0,Hemorrhagic erosive gastritis,10067798.0,adverse reactions,S1,hemorrhagic erosive gastritis,0,0,1
PRADAXA,S1,gastrointestinal ulcer,Gastrointestinal ulcer,10061459.0,,,adverse reactions,S1,gastrointestinal ulcer,0,0,1
PRADAXA,S1,hypersensitivity,Hypersensitivity,10020751.0,,,adverse reactions,S1,hypersensitivity,0,0,1
PRADAXA,S1,urticaria,Urticaria,10046735.0,,,adverse reactions,S1,urticaria,0,0,1
PRADAXA,S1,rash,Rash,10037844.0,,,adverse reactions,S1,rash,0,0,1
PRADAXA,S1,pruritus,Pruritus,10037087.0,,,adverse reactions,S1,pruritus,0,0,1
PRADAXA,S1,allergic edema,Allergic oedema,10060934.0,Allergic edema,10054306.0,adverse reactions,S1,allergic edema,0,0,1
PRADAXA,S1,anaphylactic reaction,Anaphylactic reaction,10002198.0,,,adverse reactions,S1,anaphylactic reaction,0,0,1
PRADAXA,S1,anaphylactic shock,Anaphylactic shock,10002199.0,,,adverse reactions,S1,anaphylactic shock,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,fatal,Death,10011906.0,,,adverse reactions,S1,fatal,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,symptomatic bleeding in a critical area,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,symptomatic bleeding in a critical area,0,0,0
PRADAXA,S1,symptomatic bleeding in a critical organ,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,symptomatic bleeding in a critical organ,1,0,0
PRADAXA,S1,bleeding intraocular,Eye haemorrhage,10015926.0,Hemorrhage intraocular,10019553.0,adverse reactions,S1,bleeding intraocular,1,0,0
PRADAXA,S1,bleeding intracranial,Haemorrhage intracranial,10018985.0,Bleeding intracranial,10005121.0,adverse reactions,S1,bleeding intracranial,1,0,1
PRADAXA,S1,bleeding intraspinal,Spinal cord haemorrhage,10048992.0,Intraspinal bleeding,10073572.0,adverse reactions,S1,bleeding intraspinal,1,0,0
PRADAXA,S1,bleeding intramuscular,Muscle haemorrhage,10028309.0,Muscle bleeding,10071842.0,adverse reactions,S1,bleeding intramuscular,1,0,0
PRADAXA,S1,compartment syndrome,Compartment syndrome,10010121.0,,,adverse reactions,S1,compartment syndrome,0,0,1
PRADAXA,S1,retroperitoneal bleeding,Retroperitoneal haemorrhage,10038980.0,Retroperitoneal bleeding,10071878.0,adverse reactions,S1,retroperitoneal bleeding,0,0,1
PRADAXA,S1,intra-articular bleeding,Haemarthrosis,10018829.0,Intraarticular hemorrhage,10055292.0,adverse reactions,S1,intra-articular bleeding,0,0,0
PRADAXA,S1,pericardial bleeding,Pericardial haemorrhage,10034476.0,Pericardial bleeding,10071860.0,adverse reactions,S1,pericardial bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,fall in hemoglobin level,Haemoglobin decreased,10018884.0,Decreased hemoglobin,10011964.0,adverse reactions,S1,fall in hemoglobin level,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,mbe,Haemorrhage,10055798.0,Hemorrhage,10019524.0,adverse reactions,S1,mbe,0,0,0
PRADAXA,S1,mbe,Haemorrhage,10055798.0,Hemorrhage,10019524.0,adverse reactions,S1,mbe,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,mbe,Haemorrhage,10055798.0,Hemorrhage,10019524.0,adverse reactions,S1,mbe,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,gastrointestinal bleeds,Gastrointestinal haemorrhage,10017955.0,Gastrointestinal bleeding,10017936.0,adverse reactions,S1,gastrointestinal bleeds,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,mbe,Haemorrhage,10055798.0,Hemorrhage,10019524.0,adverse reactions,S1,mbe,0,0,0
PRADAXA,S1,mbe,Haemorrhage,10055798.0,Hemorrhage,10019524.0,adverse reactions,S1,mbe,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,mbe,Haemorrhage,10055798.0,Hemorrhage,10019524.0,adverse reactions,S1,mbe,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,gastrointestinal bleeds,Gastrointestinal haemorrhage,10017955.0,Gastrointestinal bleeding,10017936.0,adverse reactions,S1,gastrointestinal bleeds,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,mbe,Haemorrhage,10055798.0,Hemorrhage,10019524.0,adverse reactions,S1,mbe,0,0,0
PRADAXA,S1,mbe,Haemorrhage,10055798.0,Hemorrhage,10019524.0,adverse reactions,S1,mbe,0,0,0
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,adverse reactions,S1,bleeding,0,0,1
PRADAXA,S1,gastrointestinal bleeds,Gastrointestinal haemorrhage,10017955.0,Gastrointestinal bleeding,10017936.0,adverse reactions,S1,gastrointestinal bleeds,0,0,0
PRADAXA,S1,myocardial infarction,Myocardial infarction,10028596.0,,,adverse reactions,S1,myocardial infarction,0,0,1
PRADAXA,S1,fatal,Death,10011906.0,,,adverse reactions,S1,fatal,0,0,0
PRADAXA,S1,myocardial infarction,Myocardial infarction,10028596.0,,,adverse reactions,S1,myocardial infarction,0,0,1
PRADAXA,S1,myocardial infarction,Myocardial infarction,10028596.0,,,adverse reactions,S1,myocardial infarction,0,0,1
PRADAXA,S1,gastrointestinal adverse reactions,Gastrointestinal disorder,10017944.0,Gastrointestinal symptom NOS,10018011.0,adverse reactions,S1,gastrointestinal adverse reactions,0,0,0
PRADAXA,S1,dyspepsia,Dyspepsia,10013946.0,,,adverse reactions,S1,dyspepsia,0,0,1
PRADAXA,S1,abdominal pain upper,Abdominal pain upper,10000087.0,,,adverse reactions,S1,abdominal pain upper,0,0,1
PRADAXA,S1,abdominal pain,Abdominal pain,10000081.0,,,adverse reactions,S1,abdominal pain,0,0,1
PRADAXA,S1,abdominal discomfort,Abdominal discomfort,10000059.0,,,adverse reactions,S1,abdominal discomfort,0,0,1
PRADAXA,S1,epigastric discomfort,Epigastric discomfort,10053155.0,,,adverse reactions,S1,epigastric discomfort,0,0,1
PRADAXA,S1,gastritis,Gastritis,10017853.0,,,adverse reactions,S1,gastritis,0,0,1
PRADAXA,S1,gastritis,Gastritis,10017853.0,,,adverse reactions,S1,gastritis,0,0,1
PRADAXA,S1,gerd,Gastrooesophageal reflux disease,10017885.0,GERD,10018203.0,adverse reactions,S1,gerd,0,0,1
PRADAXA,S1,esophagitis,Oesophagitis,10030216.0,Esophagitis,10015461.0,adverse reactions,S1,esophagitis,0,0,1
PRADAXA,S1,erosive gastritis,Gastritis erosive,10017865.0,,,adverse reactions,S1,erosive gastritis,0,0,0
PRADAXA,S1,gastric hemorrhage,Gastric haemorrhage,10017788.0,Gastric hemorrhage,10017789.0,adverse reactions,S1,gastric hemorrhage,0,0,1
PRADAXA,S1,hypersensitivity,Hypersensitivity,10020751.0,,,adverse reactions,S1,hypersensitivity,0,0,1
PRADAXA,S1,urticaria,Urticaria,10046735.0,,,adverse reactions,S1,urticaria,0,0,1
PRADAXA,S1,rash,Rash,10037844.0,,,adverse reactions,S1,rash,0,0,1
PRADAXA,S1,pruritus,Pruritus,10037087.0,,,adverse reactions,S1,pruritus,0,0,1
PRADAXA,S1,allergic edema,Allergic oedema,10060934.0,Allergic edema,10054306.0,adverse reactions,S1,allergic edema,0,0,1
PRADAXA,S1,anaphylactic reaction,Anaphylactic reaction,10002198.0,,,adverse reactions,S1,anaphylactic reaction,0,0,1
PRADAXA,S1,anaphylactic shock,Anaphylactic shock,10002199.0,,,adverse reactions,S1,anaphylactic shock,0,0,1
PRADAXA,S1,angioedema,Angioedema,10002424.0,,,adverse reactions,S1,angioedema,0,0,1
PRADAXA,S1,thrombocytopenia,Thrombocytopenia,10043554.0,,,adverse reactions,S1,thrombocytopenia,0,0,1
PRADAXA,S1,esophageal ulcer,Oesophageal ulcer,10030201.0,Esophageal ulcer,10015451.0,adverse reactions,S1,esophageal ulcer,0,0,1
PRADAXA,S2,spinal hematoma,Spinal cord haematoma,10076051.0,Spinal hematoma,10055382.0,boxed warnings,S2,spinal hematoma,1,0,1
PRADAXA,S2,epidural hematoma,Extradural haematoma,10015769.0,Epidural hematoma,10015013.0,boxed warnings,S2,epidural hematoma,0,0,1
PRADAXA,S2,spinal hematoma,Spinal cord haematoma,10076051.0,Spinal hematoma,10055382.0,boxed warnings,S2,spinal hematoma,1,0,1
PRADAXA,S2,epidural hematoma,Extradural haematoma,10015769.0,Epidural hematoma,10015013.0,boxed warnings,S2,epidural hematoma,0,0,1
PRADAXA,S2,epidural hematomas,Extradural haematoma,10015769.0,Epidural hematoma,10015013.0,boxed warnings,S2,epidural hematomas,1,0,0
PRADAXA,S2,spinal hematomas,Spinal cord haematoma,10076051.0,Spinal hematoma,10055382.0,boxed warnings,S2,spinal hematomas,0,0,0
PRADAXA,S2,hematomas,Haematoma,10018852.0,Hematoma,10019428.0,boxed warnings,S2,hematomas,0,0,0
PRADAXA,S2,long-term paralysis,Paralysis,10033799.0,Paralysed,10033798.0,boxed warnings,S2,long-term paralysis,1,0,0
PRADAXA,S2,permanent paralysis,Paralysis,10033799.0,,,boxed warnings,S2,permanent paralysis,0,0,0
PRADAXA,S2,spinal hematoma,Spinal cord haematoma,10076051.0,Spinal hematoma,10055382.0,boxed warnings,S2,spinal hematoma,1,0,1
PRADAXA,S2,epidural hematoma,Extradural haematoma,10015769.0,Epidural hematoma,10015013.0,boxed warnings,S2,epidural hematoma,0,0,1
PRADAXA,S2,epidural hematomas,Extradural haematoma,10015769.0,Epidural hematoma,10015013.0,boxed warnings,S2,epidural hematomas,1,0,0
PRADAXA,S2,spinal hematomas,Spinal cord haematoma,10076051.0,Spinal hematoma,10055382.0,boxed warnings,S2,spinal hematomas,0,0,0
PRADAXA,S2,hematomas,Haematoma,10018852.0,Hematoma,10019428.0,boxed warnings,S2,hematomas,0,0,0
PRADAXA,S2,long-term paralysis,Paralysis,10033799.0,Paralysed,10033798.0,boxed warnings,S2,long-term paralysis,1,0,0
PRADAXA,S2,permanent paralysis,Paralysis,10033799.0,,,boxed warnings,S2,permanent paralysis,0,0,0
PRADAXA,S3,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,warnings and precautions,S3,bleeding,0,0,1
PRADAXA,S3,fatal,Death,10011906.0,,,warnings and precautions,S3,fatal,0,0,0
PRADAXA,S3,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,warnings and precautions,S3,bleeding,0,0,1
PRADAXA,S3,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,warnings and precautions,S3,bleeding,0,0,1
PRADAXA,S3,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,warnings and precautions,S3,bleeding,0,0,1
PRADAXA,S3,fatal,Death,10011906.0,,,warnings and precautions,S3,fatal,0,0,0
PRADAXA,S3,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,warnings and precautions,S3,bleeding,0,0,1
PRADAXA,S3,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,warnings and precautions,S3,bleeding,0,0,1
PRADAXA,S3,epidural hematoma,Extradural haematoma,10015769.0,Epidural hematoma,10015013.0,warnings and precautions,S3,epidural hematoma,1,0,1
PRADAXA,S3,spinal hematoma,Spinal cord haematoma,10076051.0,Spinal hematoma,10055382.0,warnings and precautions,S3,spinal hematoma,0,0,1
PRADAXA,S3,permanent paralysis,Paralysis,10033799.0,,,warnings and precautions,S3,permanent paralysis,0,0,0
PRADAXA,S3,paralysis,,,,,warnings and precautions,S3,paralysis,0,0,0
PRADAXA,S3,prosthetic heart valve thrombosis,Cardiac valve replacement complication,10053748.0,Prosthetic cardiac valve thrombosis,10063176.0,warnings and precautions,S3,prosthetic heart valve thrombosis,1,0,0
PRADAXA,S3,thromboembolic events,Embolism,10061169.0,Thromboembolic event,10043565.0,warnings and precautions,S3,thromboembolic events,0,0,0
PRADAXA,S3,thromboembolic stroke,Embolic stroke,10014498.0,Thromboembolic stroke,10057613.0,warnings and precautions,S3,thromboembolic stroke,1,0,1
PRADAXA,S3,transient ischemic attack,Transient ischaemic attack,10044390.0,Transient ischemic attack,10072760.0,warnings and precautions,S3,transient ischemic attack,0,0,1
PRADAXA,S3,myocardial infarction,Myocardial infarction,10028596.0,,,warnings and precautions,S3,myocardial infarction,0,0,1
PRADAXA,S3,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,warnings and precautions,S3,bleeding,0,0,1
PRADAXA,S3,pericardial effusions,Pericardial effusion,10034474.0,,,warnings and precautions,S3,pericardial effusions,0,0,0
PRADAXA,S3,bleeding,Haemorrhage,10055798.0,Bleeding,10005103.0,warnings and precautions,S3,bleeding,0,0,1
PRADAXA,S3,thromboembolic events,Embolism,10061169.0,Thromboembolic event,10043565.0,warnings and precautions,S3,thromboembolic events,0,0,0
VORAXAZE,S1,allergic reactions,Hypersensitivity,10020751.0,Allergic reaction,10001718.0,adverse reactions,S1,allergic reactions,0,0,0
VORAXAZE,S1,anaphylactic reactions,Anaphylactic reaction,10002198.0,,,adverse reactions,S1,anaphylactic reactions,0,0,0
VORAXAZE,S1,paraesthesias,Paraesthesia,10033775.0,,,adverse reactions,S1,paraesthesias,0,0,0
VORAXAZE,S1,flushing,Flushing,10016825.0,,,adverse reactions,S1,flushing,0,0,1
VORAXAZE,S1,nausea,Nausea,10028813.0,,,adverse reactions,S1,nausea,0,0,1
VORAXAZE,S1,vomiting,Vomiting,10047700.0,,,adverse reactions,S1,vomiting,0,0,1
VORAXAZE,S1,hypotension,Hypotension,10021097.0,,,adverse reactions,S1,hypotension,0,0,1
VORAXAZE,S1,headache,Headache,10019211.0,,,adverse reactions,S1,headache,0,0,1
VORAXAZE,S1,paraesthesia,Paraesthesia,10033775.0,,,adverse reactions,S1,paraesthesia,0,0,1
VORAXAZE,S1,flushing,Flushing,10016825.0,,,adverse reactions,S1,flushing,0,0,1
VORAXAZE,S1,nausea,Nausea,10028813.0,,,adverse reactions,S1,nausea,0,0,1
VORAXAZE,S1,vomiting,Vomiting,10047700.0,,,adverse reactions,S1,vomiting,0,0,1
VORAXAZE,S1,hypotension,Hypotension,10021097.0,,,adverse reactions,S1,hypotension,0,0,1
VORAXAZE,S1,headache,Headache,10019211.0,,,adverse reactions,S1,headache,0,0,1
VORAXAZE,S1,deaths,Death,10011906.0,,,adverse reactions,S1,deaths,0,0,0
VORAXAZE,S1,flushing,Flushing,10016825.0,,,adverse reactions,S1,flushing,0,0,1
VORAXAZE,S1,paresthesia,Paraesthesia,10033775.0,Paresthesia,10033987.0,adverse reactions,S1,paresthesia,0,0,1
VORAXAZE,S1,flushing,Flushing,10016825.0,,,adverse reactions,S1,flushing,0,0,1
VORAXAZE,S1,nausea,Nausea,10028813.0,,,adverse reactions,S1,nausea,0,0,1
VORAXAZE,S1,vomiting,Vomiting,10047700.0,,,adverse reactions,S1,vomiting,0,0,1
VORAXAZE,S1,flushing,Flushing,10016825.0,,,adverse reactions,S1,flushing,0,0,1
VORAXAZE,S1,feeling hot,Feeling hot,10016334.0,,,adverse reactions,S1,feeling hot,0,0,1
VORAXAZE,S1,burning sensation,Burning sensation,10006784.0,,,adverse reactions,S1,burning sensation,0,0,1
VORAXAZE,S1,paresthesias,Paraesthesia,10033775.0,Paresthesia,10033987.0,adverse reactions,S1,paresthesias,0,0,0
VORAXAZE,S1,flushing,Flushing,10016825.0,,,adverse reactions,S1,flushing,0,0,1
