drug_name,id,section,type,start,len,str
ADCETRIS,M50,S1,AdverseReaction,3042,11,neutropenia
ADCETRIS,M51,S1,AdverseReaction,3055,29,peripheral sensory neuropathy
ADCETRIS,M52,S1,AdverseReaction,3086,16,thrombocytopenia
ADCETRIS,M53,S1,AdverseReaction,3104,6,anemia
ADCETRIS,M54,S1,AdverseReaction,3112,33,upper respiratory tract infection
ADCETRIS,M55,S1,AdverseReaction,3147,7,fatigue
ADCETRIS,M56,S1,AdverseReaction,3156,27,peripheral motor neuropathy
ADCETRIS,M57,S1,AdverseReaction,3185,6,nausea
ADCETRIS,M58,S1,AdverseReaction,3193,5,cough
ADCETRIS,M59,S1,AdverseReaction,3204,8,diarrhea
ADCETRIS,M60,S1,AdverseReaction,3845,11,neutropenia
ADCETRIS,M61,S1,AdverseReaction,3858,29,peripheral sensory neuropathy
ADCETRIS,M62,S1,AdverseReaction,3889,7,fatigue
ADCETRIS,M63,S1,AdverseReaction,3898,33,upper respiratory tract infection
ADCETRIS,M64,S1,AdverseReaction,3933,6,nausea
ADCETRIS,M65,S1,AdverseReaction,3941,8,diarrhea
ADCETRIS,M66,S1,AdverseReaction,3951,6,anemia
ADCETRIS,M67,S1,AdverseReaction,3959,7,pyrexia
ADCETRIS,M68,S1,AdverseReaction,3968,16,thrombocytopenia
ADCETRIS,M69,S1,AdverseReaction,3986,4,rash
ADCETRIS,M70,S1,AdverseReaction,3992,14,abdominal pain
ADCETRIS,M71,S1,AdverseReaction,4008,5,cough
ADCETRIS,M72,S1,AdverseReaction,4019,8,vomiting
ADCETRIS,M73,S1,AdverseReaction,5714,11,neutropenia
ADCETRIS,M74,S1,AdverseReaction,5727,6,anemia
ADCETRIS,M75,S1,AdverseReaction,5735,29,peripheral sensory neuropathy
ADCETRIS,M76,S1,AdverseReaction,5766,7,fatigue
ADCETRIS,M77,S1,AdverseReaction,5775,6,nausea
ADCETRIS,M78,S1,AdverseReaction,5783,7,pyrexia
ADCETRIS,M79,S1,AdverseReaction,5792,4,rash
ADCETRIS,M80,S1,AdverseReaction,5798,8,diarrhea
ADCETRIS,M81,S1,AdverseReaction,5812,4,pain
ADCETRIS,M82,S1,AdverseReaction,6321,11,Neutropenia
ADCETRIS,M83,S1,AdverseReaction,6438,6,Anemia
ADCETRIS,M84,S1,AdverseReaction,6555,16,Thrombocytopenia
ADCETRIS,M85,S1,AdverseReaction,6672,15,Lymphadenopathy
ADCETRIS,M86,S1,AdverseReaction,6906,29,Peripheral sensory neuropathy
ADCETRIS,M87,S1,AdverseReaction,7023,27,Peripheral motor neuropathy
ADCETRIS,M88,S1,AdverseReaction,7140,8,Headache
ADCETRIS,M89,S1,AdverseReaction,7257,9,Dizziness
ADCETRIS,M90,S1,AdverseReaction,7501,7,Fatigue
ADCETRIS,M91,S1,AdverseReaction,7618,7,Pyrexia
ADCETRIS,M92,S1,AdverseReaction,7735,6,Chills
ADCETRIS,M93,S1,AdverseReaction,7852,4,Pain
ADCETRIS,M94,S1,AdverseReaction,7969,16,Edema peripheral
ADCETRIS,M95,S1,AdverseReaction,8203,33,Upper respiratory tract infection
ADCETRIS,M96,S1,AdverseReaction,8437,6,Nausea
ADCETRIS,M97,S1,AdverseReaction,8554,8,Diarrhea
ADCETRIS,M98,S1,AdverseReaction,8671,14,Abdominal pain
ADCETRIS,M99,S1,AdverseReaction,8788,8,Vomiting
ADCETRIS,M100,S1,AdverseReaction,8905,12,Constipation
ADCETRIS,M101,S1,AdverseReaction,9139,4,Rash
ADCETRIS,M102,S1,AdverseReaction,9256,8,Pruritus
ADCETRIS,M103,S1,AdverseReaction,9373,8,Alopecia
ADCETRIS,M104,S1,AdverseReaction,9490,12,Night sweats
ADCETRIS,M105,S1,AdverseReaction,9607,8,Dry skin
ADCETRIS,M106,S1,AdverseReaction,9846,5,Cough
ADCETRIS,M107,S1,AdverseReaction,9963,7,Dyspnea
ADCETRIS,M108,S1,AdverseReaction,10080,18,Oropharyngeal pain
ADCETRIS,M109,S1,AdverseReaction,10319,10,Arthralgia
ADCETRIS,M110,S1,AdverseReaction,10436,7,Myalgia
ADCETRIS,M111,S1,AdverseReaction,10553,9,Back pain
ADCETRIS,M112,S1,AdverseReaction,10670,17,Pain in extremity
ADCETRIS,M113,S1,AdverseReaction,10787,13,Muscle spasms
ADCETRIS,M114,S1,AdverseReaction,11021,8,Insomnia
ADCETRIS,M115,S1,AdverseReaction,11138,7,Anxiety
ADCETRIS,M116,S1,AdverseReaction,11372,18,Decreased appetite
ADCETRIS,M117,S1,AdverseReaction,11606,16,Weight decreased
ADCETRIS,M118,S1,AdverseReaction,12232,11,Neutropenia
ADCETRIS,M119,S1,AdverseReaction,12349,16,Thrombocytopenia
ADCETRIS,M120,S1,AdverseReaction,12466,6,Anemia
ADCETRIS,M121,S1,AdverseReaction,12700,29,Peripheral sensory neuropathy
ADCETRIS,M122,S1,AdverseReaction,12817,27,Peripheral motor neuropathy
ADCETRIS,M123,S1,AdverseReaction,12934,8,Headache
ADCETRIS,M124,S1,AdverseReaction,13168,33,Upper respiratory tract infection
ADCETRIS,M125,S1,AdverseReaction,13412,7,Fatigue
ADCETRIS,M126,S1,AdverseReaction,13529,7,Pyrexia
ADCETRIS,M127,S1,AdverseReaction,13646,6,Chills
ADCETRIS,M128,S1,AdverseReaction,13880,6,Nausea
ADCETRIS,M129,S1,AdverseReaction,13997,8,Diarrhea
ADCETRIS,M130,S1,AdverseReaction,14114,8,Vomiting
ADCETRIS,M131,S1,AdverseReaction,14231,14,Abdominal pain
ADCETRIS,M132,S1,AdverseReaction,14348,12,Constipation
ADCETRIS,M133,S1,AdverseReaction,14587,5,Cough
ADCETRIS,M134,S1,AdverseReaction,14704,7,Dyspnea
ADCETRIS,M135,S1,AdverseReaction,14938,16,Weight decreased
ADCETRIS,M136,S1,AdverseReaction,15177,10,Arthralgia
ADCETRIS,M137,S1,AdverseReaction,15294,13,Muscle spasms
ADCETRIS,M138,S1,AdverseReaction,15411,7,Myalgia
ADCETRIS,M139,S1,AdverseReaction,15645,8,Pruritus
ADCETRIS,M140,S1,AdverseReaction,15879,18,Decreased appetite
ADCETRIS,M141,S1,AdverseReaction,16135,10,neuropathy
ADCETRIS,M142,S1,AdverseReaction,16281,10,neuropathy
ADCETRIS,M143,S1,AdverseReaction,16301,19,residual neuropathy
ADCETRIS,M144,S1,AdverseReaction,16438,10,neuropathy
ADCETRIS,M145,S1,AdverseReaction,16819,10,neuropathy
ADCETRIS,M146,S1,AdverseReaction,16871,19,residual neuropathy
ADCETRIS,M147,S1,AdverseReaction,17019,11,anaphylaxis
ADCETRIS,M148,S1,Negation,17084,2,no
ADCETRIS,M149,S1,Severity,17087,7,Grade 3
ADCETRIS,M150,S1,Severity,"17087,17098","5,1",Grade 4
ADCETRIS,M151,S1,AdverseReaction,17100,26,infusion-related reactions
ADCETRIS,M152,S1,Severity,17165,7,Grade 1
ADCETRIS,M153,S1,Severity,"17165,17176","5,1",Grade 2
ADCETRIS,M154,S1,AdverseReaction,17178,26,infusion-related reactions
ADCETRIS,M155,S1,AdverseReaction,17319,26,infusion-related reactions
ADCETRIS,M156,S1,AdverseReaction,17351,6,chills
ADCETRIS,M157,S1,AdverseReaction,17364,6,nausea
ADCETRIS,M158,S1,AdverseReaction,17377,7,dyspnea
ADCETRIS,M159,S1,AdverseReaction,17391,8,pruritus
ADCETRIS,M160,S1,AdverseReaction,17406,7,pyrexia
ADCETRIS,M161,S1,AdverseReaction,17424,5,cough
ADCETRIS,M162,S1,AdverseReaction,17452,26,infusion-related reactions
ADCETRIS,M163,S1,AdverseReaction,17673,26,infusion-related reactions
ADCETRIS,M164,S1,Negation,17701,2,No
ADCETRIS,M165,S1,Severity,17704,7,Grade 4
ADCETRIS,M166,S1,AdverseReaction,17712,26,infusion-related reactions
ADCETRIS,M167,S1,AdverseReaction,17811,26,infusion-related reactions
ADCETRIS,M168,S1,AdverseReaction,17843,6,nausea
ADCETRIS,M169,S1,AdverseReaction,17856,6,chills
ADCETRIS,M170,S1,AdverseReaction,17869,7,dyspnea
ADCETRIS,M171,S1,AdverseReaction,17883,8,headache
ADCETRIS,M172,S1,AdverseReaction,17898,8,pruritus
ADCETRIS,M173,S1,AdverseReaction,17913,4,rash
ADCETRIS,M174,S1,AdverseReaction,17924,9,back pain
ADCETRIS,M175,S1,AdverseReaction,17944,8,vomiting
ADCETRIS,M176,S1,AdverseReaction,18114,33,non-infectious pulmonary toxicity
ADCETRIS,M177,S1,AdverseReaction,18287,5,cough
ADCETRIS,M178,S1,AdverseReaction,18297,7,dyspnea
ADCETRIS,M179,S1,AdverseReaction,"18306,18414","25,12",Interstitial infiltration of the chest
ADCETRIS,M180,S1,AdverseReaction,"18306,18339,18414","12,12,12",Interstitial inflammation of the chest
ADCETRIS,M181,S1,AdverseReaction,18602,18,pulmonary toxicity
ADCETRIS,M182,S1,AdverseReaction,18689,18,pulmonary toxicity
ADCETRIS,M183,S1,AdverseReaction,19137,27,peripheral motor neuropathy
ADCETRIS,M184,S1,AdverseReaction,19171,14,abdominal pain
ADCETRIS,M185,S1,AdverseReaction,19192,18,pulmonary embolism
ADCETRIS,M186,S1,AdverseReaction,19217,11,pneumonitis
ADCETRIS,M187,S1,AdverseReaction,19235,12,pneumothorax
ADCETRIS,M188,S1,AdverseReaction,19254,14,pyelonephritis
ADCETRIS,M189,S1,AdverseReaction,19279,7,pyrexia
ADCETRIS,M190,S1,AdverseReaction,19375,12,septic shock
ADCETRIS,M191,S1,AdverseReaction,19394,27,supraventricular arrhythmia
ADCETRIS,M192,S1,AdverseReaction,19428,17,pain in extremity
ADCETRIS,M193,S1,AdverseReaction,19456,23,urinary tract infection
ADCETRIS,M194,S1,AdverseReaction,19545,3,PML
ADCETRIS,M195,S1,AdverseReaction,19550,24,Stevens-Johnson syndrome
ADCETRIS,M196,S1,AdverseReaction,19580,20,tumor lysis syndrome
ADCETRIS,M197,S1,AdverseReaction,19768,9,pneumonia
ADCETRIS,M198,S1,AdverseReaction,19784,7,pyrexia
ADCETRIS,M199,S1,AdverseReaction,19798,8,vomiting
ADCETRIS,M200,S1,AdverseReaction,19813,6,nausea
ADCETRIS,M201,S1,AdverseReaction,19826,14,hepatotoxicity
ADCETRIS,M202,S1,AdverseReaction,19850,29,peripheral sensory neuropathy
ADCETRIS,M203,S1,AdverseReaction,20011,11,neutropenia
ADCETRIS,M204,S1,AdverseReaction,20033,29,peripheral sensory neuropathy
ADCETRIS,M205,S1,AdverseReaction,20237,11,neutropenia
ADCETRIS,M206,S1,AdverseReaction,20256,29,peripheral sensory neuropathy
ADCETRIS,M207,S1,AdverseReaction,20293,33,upper respiratory tract infection
ADCETRIS,M208,S1,AdverseReaction,20337,27,peripheral motor neuropathy
ADCETRIS,M209,S1,AdverseReaction,20660,29,peripheral sensory neuropathy
ADCETRIS,M210,S1,AdverseReaction,20699,27,peripheral motor neuropathy
ADCETRIS,M211,S1,AdverseReaction,20919,29,peripheral sensory neuropathy
ADCETRIS,M212,S1,AdverseReaction,20956,27,peripheral motor neuropathy
ADCETRIS,M213,S1,AdverseReaction,20990,35,acute respiratory distress syndrome
ADCETRIS,M214,S1,AdverseReaction,21032,12,paraesthesia
ADCETRIS,M215,S1,AdverseReaction,21054,8,vomiting
ADCETRIS,M216,S1,AdverseReaction,21448,19,febrile neutropenia
ADCETRIS,M217,S1,AdverseReaction,21561,14,hepatotoxicity
ADCETRIS,M218,S1,AdverseReaction,21656,3,PML
ADCETRIS,M219,S1,Severity,21723,7,serious
ADCETRIS,M220,S1,AdverseReaction,21731,10,infections
ADCETRIS,M221,S1,AdverseReaction,21746,24,opportunistic infections
ADCETRIS,M222,S1,AdverseReaction,21875,13,hyperglycemia
ADCETRIS,M223,S1,AdverseReaction,21926,12,Pancreatitis
ADCETRIS,M224,S1,AdverseReaction,21950,5,fatal
ADCETRIS,M225,S1,AdverseReaction,22116,32,noninfectious pulmonary toxicity
ADCETRIS,M226,S1,AdverseReaction,22159,11,pneumonitis
ADCETRIS,M227,S1,AdverseReaction,22172,25,interstitial lung disease
ADCETRIS,M228,S1,AdverseReaction,22203,4,ARDS
ADCETRIS,M229,S1,AdverseReaction,22219,5,fatal
ADCETRIS,M230,S1,AdverseReaction,22374,26,Toxic epidermal necrolysis
ADCETRIS,M231,S1,AdverseReaction,22412,5,fatal
ADCETRIS,M232,S1,AdverseReaction,23222,18,infusion reactions
ADCETRIS,M233,S1,AdverseReaction,23314,26,infusion related reactions
ADCETRIS,M234,S2,AdverseReaction,30,42,PROGRESSIVE MULTIFOCAL LEUKOENCEPHALOPATHY
ADCETRIS,M235,S2,AdverseReaction,74,3,PML
ADCETRIS,M236,S2,AdverseReaction,93,42,PROGRESSIVE MULTIFOCAL LEUKOENCEPHALOPATHY
ADCETRIS,M237,S2,AdverseReaction,137,3,PML
ADCETRIS,M238,S2,AdverseReaction,149,18,JC virus infection
ADCETRIS,M239,S2,AdverseReaction,181,3,PML
ADCETRIS,M240,S2,AdverseReaction,189,5,death
ADCETRIS,M241,S2,Factor,195,3,can
ADCETRIS,M242,S2,AdverseReaction,368,42,PROGRESSIVE MULTIFOCAL LEUKOENCEPHALOPATHY
ADCETRIS,M243,S2,AdverseReaction,412,3,PML
ADCETRIS,M244,S2,AdverseReaction,498,18,JC virus infection
ADCETRIS,M245,S2,AdverseReaction,530,3,PML
ADCETRIS,M246,S2,AdverseReaction,538,5,death
ADCETRIS,M247,S2,Factor,544,3,can
ADCETRIS,M248,S3,AdverseReaction,55,21,Peripheral neuropathy
ADCETRIS,M249,S3,AdverseReaction,172,11,Anaphylaxis
ADCETRIS,M250,S3,AdverseReaction,188,18,infusion reactions
ADCETRIS,M251,S3,AdverseReaction,342,22,Hematologic toxicities
ADCETRIS,M252,S3,Severity,615,7,Serious
ADCETRIS,M253,S3,AdverseReaction,623,10,infections
ADCETRIS,M254,S3,AdverseReaction,638,24,opportunistic infections
ADCETRIS,M255,S3,AdverseReaction,765,20,Tumor lysis syndrome
ADCETRIS,M256,S3,AdverseReaction,883,14,Hepatotoxicity
ADCETRIS,M257,S3,AdverseReaction,952,18,Pulmonary Toxicity
ADCETRIS,M258,S3,Severity,1037,7,Serious
ADCETRIS,M259,S3,AdverseReaction,1045,22,dermatologic reactions
ADCETRIS,M260,S3,AdverseReaction,1164,21,Embryo-fetal toxicity
ADCETRIS,M261,S3,AdverseReaction,1188,10,Fetal harm
ADCETRIS,M262,S3,Factor,1199,3,can
ADCETRIS,M263,S3,AdverseReaction,1352,21,peripheral neuropathy
ADCETRIS,M264,S3,AdverseReaction,"1352,1396","21,7",peripheral neuropathy sensory
ADCETRIS,M265,S3,AdverseReaction,1414,27,peripheral motor neuropathy
ADCETRIS,M266,S3,AdverseReaction,1484,21,peripheral neuropathy
ADCETRIS,M267,S3,AdverseReaction,1618,10,neuropathy
ADCETRIS,M268,S3,AdverseReaction,1764,10,neuropathy
ADCETRIS,M269,S3,AdverseReaction,1784,19,residual neuropathy
ADCETRIS,M270,S3,AdverseReaction,2269,26,Infusion-related reactions
ADCETRIS,M271,S3,AdverseReaction,2307,11,anaphylaxis
ADCETRIS,M272,S3,Severity,2893,6,severe
ADCETRIS,M273,S3,AdverseReaction,2900,11,neutropenia
ADCETRIS,M274,S3,Severity,2916,7,Grade 3
ADCETRIS,M275,S3,Severity,2927,7,Grade 4
ADCETRIS,M276,S3,AdverseReaction,2935,16,thrombocytopenia
ADCETRIS,M277,S3,AdverseReaction,2955,6,anemia
ADCETRIS,M278,S3,Factor,2962,3,can
ADCETRIS,M279,S3,AdverseReaction,2987,19,Febrile neutropenia
ADCETRIS,M280,S3,Severity,3513,7,Serious
ADCETRIS,M281,S3,AdverseReaction,3521,10,infections
ADCETRIS,M282,S3,AdverseReaction,3536,24,opportunistic infections
ADCETRIS,M283,S3,AdverseReaction,3569,9,pneumonia
ADCETRIS,M284,S3,AdverseReaction,3580,10,bacteremia
ADCETRIS,M285,S3,AdverseReaction,3596,6,sepsis
ADCETRIS,M286,S3,AdverseReaction,3606,12,septic shock
ADCETRIS,M287,S3,AdverseReaction,3630,5,fatal
ADCETRIS,M288,S3,Factor,3925,3,may
ADCETRIS,M289,S3,AdverseReaction,3953,20,tumor lysis syndrome
ADCETRIS,M290,S3,AdverseReaction,4153,6,deaths
ADCETRIS,M291,S3,AdverseReaction,4745,6,deaths
ADCETRIS,M292,S3,Severity,5079,7,Serious
ADCETRIS,M293,S3,AdverseReaction,5096,14,hepatotoxicity
ADCETRIS,M294,S3,AdverseReaction,5122,5,fatal
ADCETRIS,M295,S3,AdverseReaction,5211,21,hepatocellular injury
ADCETRIS,M296,S3,AdverseReaction,5244,27,elevations of transaminases
ADCETRIS,M297,S3,AdverseReaction,"5244,5279","13,9",elevations of bilirubin
ADCETRIS,M298,S3,AdverseReaction,5725,18,JC virus infection
ADCETRIS,M299,S3,AdverseReaction,5757,3,PML
ADCETRIS,M300,S3,AdverseReaction,5765,5,death
ADCETRIS,M301,S3,AdverseReaction,6421,32,noninfectious pulmonary toxicity
ADCETRIS,M302,S3,AdverseReaction,6464,11,pneumonitis
ADCETRIS,M303,S3,AdverseReaction,6477,25,interstitial lung disease
ADCETRIS,M304,S3,AdverseReaction,6508,35,acute respiratory distress syndrome
ADCETRIS,M305,S3,AdverseReaction,6545,4,ARDS
ADCETRIS,M306,S3,AdverseReaction,6562,5,fatal
ADCETRIS,M307,S3,AdverseReaction,6871,24,Stevens-Johnson syndrome
ADCETRIS,M308,S3,AdverseReaction,6897,3,SJS
ADCETRIS,M309,S3,AdverseReaction,6906,26,toxic epidermal necrolysis
ADCETRIS,M310,S3,AdverseReaction,6934,3,TEN
ADCETRIS,M311,S3,AdverseReaction,6950,5,fatal
ADCETRIS,M312,S3,Factor,7285,3,can
ADCETRIS,M313,S3,AdverseReaction,7295,10,fetal harm
ADCETRIS,M314,S3,AdverseReaction,7372,23,embryo-fetal toxicities
ADCETRIS,M315,S3,Severity,7407,13,significantly
ADCETRIS,M316,S3,AdverseReaction,7421,26,decreased embryo viability
ADCETRIS,M317,S3,AdverseReaction,7452,19,fetal malformations
ADCETRIS,M318,S3,Animal,7476,7,animals
ZERBAXA,M1,S1,AdverseReaction,139,26,Hypersensitivity reactions
ZERBAXA,M2,S1,AdverseReaction,213,42,Clostridium difficile -associated diarrhea
ZERBAXA,M3,S1,AdverseReaction,381,6,nausea
ZERBAXA,M4,S1,AdverseReaction,389,8,diarrhea
ZERBAXA,M5,S1,AdverseReaction,399,8,headache
ZERBAXA,M6,S1,AdverseReaction,412,7,pyrexia
ZERBAXA,M7,S1,AdverseReaction,1726,6,nausea
ZERBAXA,M8,S1,AdverseReaction,1734,8,diarrhea
ZERBAXA,M9,S1,AdverseReaction,1744,8,headache
ZERBAXA,M10,S1,AdverseReaction,1758,7,pyrexia
ZERBAXA,M11,S1,AdverseReaction,2224,6,Nausea
ZERBAXA,M12,S1,AdverseReaction,2337,8,Headache
ZERBAXA,M13,S1,AdverseReaction,2450,8,Diarrhea
ZERBAXA,M14,S1,AdverseReaction,2563,7,Pyrexia
ZERBAXA,M15,S1,AdverseReaction,2676,12,Constipation
ZERBAXA,M16,S1,AdverseReaction,2789,8,Insomnia
ZERBAXA,M17,S1,AdverseReaction,2902,8,Vomiting
ZERBAXA,M18,S1,AdverseReaction,3015,11,Hypokalemia
ZERBAXA,M19,S1,AdverseReaction,3128,13,ALT increased
ZERBAXA,M20,S1,AdverseReaction,3241,13,AST increased
ZERBAXA,M21,S1,AdverseReaction,3354,6,Anemia
ZERBAXA,M22,S1,AdverseReaction,3467,14,Thrombocytosis
ZERBAXA,M23,S1,AdverseReaction,3580,14,Abdominal pain
ZERBAXA,M24,S1,AdverseReaction,3693,7,Anxiety
ZERBAXA,M25,S1,AdverseReaction,3806,9,Dizziness
ZERBAXA,M26,S1,AdverseReaction,3919,11,Hypotension
ZERBAXA,M27,S1,AdverseReaction,4032,19,Atrial fibrillation
ZERBAXA,M28,S1,AdverseReaction,4145,4,Rash
ZERBAXA,M29,S1,AdverseReaction,4432,16,Renal impairment
ZERBAXA,M30,S1,AdverseReaction,4470,16,renal impairment
ZERBAXA,M31,S1,AdverseReaction,4488,13,renal failure
ZERBAXA,M32,S1,AdverseReaction,4507,19,renal failure acute
ZERBAXA,M33,S1,AdverseReaction,4711,5,death
ZERBAXA,M34,S1,AdverseReaction,4840,5,death
ZERBAXA,M35,S1,AdverseReaction,"4866,4900","9,9",worsening infection
ZERBAXA,M36,S1,AdverseReaction,4883,26,complications of infection
ZERBAXA,M37,S1,AdverseReaction,5130,11,tachycardia
ZERBAXA,M38,S1,AdverseReaction,5143,15,angina pectoris
ZERBAXA,M39,S1,AdverseReaction,5196,5,ileus
ZERBAXA,M40,S1,AdverseReaction,5203,9,gastritis
ZERBAXA,M41,S1,AdverseReaction,5214,20,abdominal distension
ZERBAXA,M42,S1,AdverseReaction,5236,9,dyspepsia
ZERBAXA,M43,S1,AdverseReaction,5247,10,flatulence
ZERBAXA,M44,S1,AdverseReaction,5259,15,ileus paralytic
ZERBAXA,M45,S1,AdverseReaction,5338,23,infusion site reactions
ZERBAXA,M46,S1,AdverseReaction,5400,11,candidiasis
ZERBAXA,M47,S1,AdverseReaction,"5413,5449","13,9",oropharyngeal infection
ZERBAXA,M48,S1,AdverseReaction,5428,30,fungal urinary tract infection
ZERBAXA,M49,S1,AdverseReaction,5484,45,increased serum gamma-glutamyl transpeptidase
ZERBAXA,M50,S1,AdverseReaction,5537,36,increased serum alkaline phosphatase
ZERBAXA,M51,S1,AdverseReaction,5575,20,positive Coombs test
ZERBAXA,M52,S1,AdverseReaction,5641,13,hyperglycemia
ZERBAXA,M53,S1,AdverseReaction,5656,14,hypomagnesemia
ZERBAXA,M54,S1,AdverseReaction,5672,16,hypophosphatemia
ZERBAXA,M55,S1,AdverseReaction,5724,15,ischemic stroke
ZERBAXA,M56,S1,AdverseReaction,5775,16,renal impairment
ZERBAXA,M57,S1,AdverseReaction,5793,13,renal failure
ZERBAXA,M58,S1,AdverseReaction,5865,7,dyspnea
ZERBAXA,M59,S1,AdverseReaction,5922,9,urticaria
ZERBAXA,M60,S1,AdverseReaction,5961,17,venous thrombosis
ZERBAXA,M61,S2,Severity,252,7,Serious
ZERBAXA,M62,S2,AdverseReaction,"260,292","16,9",hypersensitivity reactions
ZERBAXA,M63,S2,AdverseReaction,"278,292","12,9",anaphylactic reactions
ZERBAXA,M64,S2,DrugClass,326,31,beta-lactam antibacterial drugs
ZERBAXA,M65,S2,AdverseReaction,468,42,Clostridium difficile -associated diarrhea
ZERBAXA,M66,S2,AdverseReaction,512,4,CDAD
ZERBAXA,M67,S2,Severity,1782,7,Serious
ZERBAXA,M68,S2,AdverseReaction,1807,5,fatal
ZERBAXA,M69,S2,AdverseReaction,"1813,1845","16,9",hypersensitivity reactions
ZERBAXA,M70,S2,AdverseReaction,"1813,1845","16,9",hypersensitivity reactions
ZERBAXA,M71,S2,AdverseReaction,"1831,1845","12,9",anaphylactic reactions
ZERBAXA,M72,S2,AdverseReaction,"1831,1845","12,9",anaphylactic reactions
ZERBAXA,M73,S2,DrugClass,1896,31,beta-lactam antibacterial drugs
ZERBAXA,M74,S2,AdverseReaction,2434,43,Clostridium difficile -associated diarrhea
ZERBAXA,M75,S2,AdverseReaction,2479,4,CDAD
ZERBAXA,M76,S2,Severity,2599,4,mild
ZERBAXA,M77,S2,AdverseReaction,2604,8,diarrhea
ZERBAXA,M78,S2,AdverseReaction,2616,5,fatal
ZERBAXA,M79,S2,AdverseReaction,2622,7,colitis
ZYDELIG,M1,S1,AdverseReaction,213,14,Hepatotoxicity
ZYDELIG,M2,S1,Severity,274,6,Severe
ZYDELIG,M3,S1,AdverseReaction,281,8,Diarrhea
ZYDELIG,M4,S1,AdverseReaction,293,7,Colitis
ZYDELIG,M5,S1,AdverseReaction,347,11,Pneumonitis
ZYDELIG,M6,S1,AdverseReaction,405,22,Intestinal Perforation
ZYDELIG,M7,S1,Severity,474,6,Severe
ZYDELIG,M8,S1,AdverseReaction,481,19,Cutaneous Reactions
ZYDELIG,M9,S1,AdverseReaction,547,11,Anaphylaxis
ZYDELIG,M10,S1,AdverseReaction,605,11,Neutropenia
ZYDELIG,M11,S1,AdverseReaction,732,8,diarrhea
ZYDELIG,M12,S1,AdverseReaction,742,7,pyrexia
ZYDELIG,M13,S1,AdverseReaction,751,7,fatigue
ZYDELIG,M14,S1,AdverseReaction,760,6,nausea
ZYDELIG,M15,S1,AdverseReaction,768,5,cough
ZYDELIG,M16,S1,AdverseReaction,775,9,pneumonia
ZYDELIG,M17,S1,AdverseReaction,786,14,abdominal pain
ZYDELIG,M18,S1,AdverseReaction,802,6,chills
ZYDELIG,M19,S1,AdverseReaction,814,4,rash
ZYDELIG,M20,S1,AdverseReaction,897,11,neutropenia
ZYDELIG,M21,S1,AdverseReaction,910,20,hypertriglyceridemia
ZYDELIG,M22,S1,AdverseReaction,932,13,hyperglycemia
ZYDELIG,M23,S1,AdverseReaction,947,14,ALT elevations
ZYDELIG,M24,S1,AdverseReaction,967,14,AST elevations
ZYDELIG,M25,S1,AdverseReaction,1960,9,pneumonia
ZYDELIG,M26,S1,AdverseReaction,1977,7,pyrexia
ZYDELIG,M27,S1,AdverseReaction,1991,6,sepsis
ZYDELIG,M28,S1,AdverseReaction,2004,19,febrile neutropenia
ZYDELIG,M29,S1,AdverseReaction,2033,8,diarrhea
ZYDELIG,M30,S1,AdverseReaction,2214,14,hepatotoxicity
ZYDELIG,M31,S1,AdverseReaction,2233,8,diarrhea
ZYDELIG,M32,S1,AdverseReaction,2242,7,colitis
ZYDELIG,M33,S1,AdverseReaction,2455,22,elevated transaminases
ZYDELIG,M34,S1,AdverseReaction,2479,8,diarrhea
ZYDELIG,M35,S1,AdverseReaction,2491,7,colitis
ZYDELIG,M36,S1,AdverseReaction,2504,4,rash
ZYDELIG,M37,S1,AdverseReaction,3094,6,nausea
ZYDELIG,M38,S1,AdverseReaction,3207,8,vomiting
ZYDELIG,M39,S1,AdverseReaction,3320,8,diarrhea
ZYDELIG,M40,S1,AdverseReaction,3433,31,gastroesophageal reflux disease
ZYDELIG,M41,S1,AdverseReaction,3546,10,stomatitis
ZYDELIG,M42,S1,AdverseReaction,3704,8,headache
ZYDELIG,M43,S1,AdverseReaction,3874,7,pyrexia
ZYDELIG,M44,S1,AdverseReaction,3987,6,chills
ZYDELIG,M45,S1,AdverseReaction,4100,4,pain
ZYDELIG,M46,S1,AdverseReaction,4258,4,rash
ZYDELIG,M47,S1,AdverseReaction,4424,9,pneumonia
ZYDELIG,M48,S1,AdverseReaction,4537,16,nasal congestion
ZYDELIG,M49,S1,AdverseReaction,4695,6,sepsis
ZYDELIG,M50,S1,AdverseReaction,4808,10,bronchitis
ZYDELIG,M51,S1,AdverseReaction,4921,9,sinusitis
ZYDELIG,M52,S1,AdverseReaction,5034,23,urinary tract infection
ZYDELIG,M53,S1,AdverseReaction,5199,10,arthralgia
ZYDELIG,M54,S1,AdverseReaction,5790,26,neutrophil count decreased
ZYDELIG,M55,S1,AdverseReaction,5903,26,lymphocyte count decreased
ZYDELIG,M56,S1,AdverseReaction,6016,26,lymphocyte count increased
ZYDELIG,M57,S1,AdverseReaction,6174,13,ALT increased
ZYDELIG,M58,S1,AdverseReaction,6287,13,AST increased
ZYDELIG,M59,S1,AdverseReaction,6400,13,GGT increased
ZYDELIG,M60,S1,AdverseReaction,6528,20,hypertriglyceridemia
ZYDELIG,M61,S1,AdverseReaction,6626,13,hyperglycemia
ZYDELIG,M62,S1,AdverseReaction,6739,12,hypoglycemia
ZYDELIG,M63,S1,AdverseReaction,6852,12,hyponatremia
