drug,adverse_event,comp_term,is_overlapping,similarity
PRADAXA,gastritis,gastritis like,1,0.8060105443000793
PRADAXA,gastritis,gastritis and gastric,0,0.8742427229881287
PRADAXA,gastritis,gastritis like symptoms including gastritis GERD,1,0.732797384262085
PRADAXA,gastritis,warfarin gastritis,1,0.7860782146453857
PRADAXA,gastritis,esophagitis,0,0.7490123510360718
PRADAXA,gastritis,gastritis and gastric hemorrhage occurred,0,0.7571687698364258
PRADAXA,gastritis,gastritis GERD esophagitis erosive gastritis and,1,0.7810360193252563
PRADAXA,gastritis,in patients,0,0.5177046060562134
PRADAXA,gastritis,including,0,0.46855634450912476
PRADAXA,gastritis,and gastritislike symptoms gastritis GERD esophagitis erosive gastritis and,1,0.7313727140426636
PRADAXA,gastritis,hemorrhage occurred at,0,0.49486544728279114
PRADAXA,GERD,GERD,1,1.0
PRADAXA,GERD,gastritislike,0,0.6858686208724976
PRADAXA,esophagitis,esophagitis erosive,1,0.7635157108306885
PRADAXA,esophagitis,occurred,0,0.5297139883041382
PRADAXA,esophagitis,gastritislike symptoms including gastritis esophagitis,1,0.6948779821395874
PRADAXA,esophagitis,on PRADAXA in vs on warfarin and gastritislike,0,0.5798596739768982
PRADAXA,esophagitis,esophagitis erosive gastritis and gastric,1,0.7386071681976318
PRADAXA,esophagitis,occurred at vs respectively Hypersens,0,0.5677515268325806
PRADAXA,esophagitis,esophagitis erosive gastritis,1,0.7452640533447266
PRADAXA,esophagitis,esophagitis,1,1.0
PRADAXA,erosive gastritis,and gastric hemorrhage occurred at,0,0.6440455913543701
PRADAXA,erosive gastritis,erosive gastritis and gastric hemorrhage occurred,1,0.8578931093215942
PRADAXA,erosive gastritis,on warfarin and gastritislike symptoms including gastritis,0,0.6818846464157104
PRADAXA,erosive gastritis,gastric hemorrhage occurred,0,0.6534006595611572
PRADAXA,erosive gastritis,GERD erosive gastritis and gastric hemorrhage occurred,1,0.8233550190925598
PRADAXA,erosive gastritis,erosive gastritis and gastric hemorrhage occurred at,1,0.8537559509277344
PRADAXA,erosive gastritis,gastric,0,0.6901434063911438
PRADAXA,hypersensitivity,studies,0,0.5493993759155273
PRADAXA,hypersensitivity,the pivotal studies hypersensitivity,1,0.7762866616249084
PRADAXA,hypersensitivity,hypersensitivity including urticaria rash,1,0.8104893565177917
PRADAXA,hypersensitivity,hypersensitivity including,1,0.881827175617218
PRADAXA,hypersensitivity,hypersensitivity including urticaria rash and,1,0.8214032649993896
PRADAXA,hypersensitivity,pruritus allergic edema,0,0.6863455772399902
PRADAXA,urticaria,pivotal studies drug hypersensitivity urticaria rash and pruritus,1,0.6830558180809021
PRADAXA,urticaria,pruritus allergic edema,0,0.7018105387687683
PRADAXA,urticaria,urticaria rash and,1,0.8291905522346497
PRADAXA,urticaria,pivotal studies drug,0,0.4676390588283539
PRADAXA,urticaria,pivotal studies drug hypersensitivity urticaria rash and pruritus allergic edema,1,0.6874523162841797
PRADAXA,urticaria,Hypersensitivity Reactions In the pivotal,0,0.6458507776260376
PRADAXA,rash,and pruritus,0,0.6927893161773682
PRADAXA,rash,rash and pruritus allergic edema anaphylactic,1,0.7354004979133606
PRADAXA,rash,rash and pruritus allergic,1,0.7929979562759399
PRADAXA,rash,shock,0,0.699435293674469
PRADAXA,rash,anaphylactic shock were,0,0.5972660779953003
PRADAXA,rash,rash and pruritus,1,0.8339368104934692
PRADAXA,rash,drug hypersensitivity including rash and pruritus allergic,1,0.6996344327926636
PRADAXA,rash,studies,0,0.5314167737960815
PRADAXA,pruritus,urticaria rash pruritus,1,0.828553318977356
PRADAXA,pruritus,studies,0,0.5432292819023132
PRADAXA,pruritus,pruritus,1,1.0
PRADAXA,pruritus,pruritus allergic,1,0.8715865612030029
PRADAXA,pruritus,reported in of,0,0.4956969618797302
PRADAXA,pruritus,rash and,0,0.704775333404541
PRADAXA,pruritus,including urticaria rash pruritus allergic edema,1,0.7494111657142639
PRADAXA,pruritus,including urticaria rash pruritus allergic edema anaphylactic reaction and,1,0.7204569578170776
PRADAXA,pruritus,were reported in of patients,0,0.4988812804222107
PRADAXA,pruritus,pruritus allergic edema anaphylactic reaction,1,0.7276962995529175
PRADAXA,pruritus,were reported in,0,0.4955604374408722
PRADAXA,allergic edema,allergic edema anaphylactic reaction and,1,0.9034812450408936
PRADAXA,anaphylactic reaction,pruritus allergic anaphylactic reaction and anaphylactic shock were reported,1,0.7750531435012817
PRADAXA,anaphylactic reaction,allergic edema anaphylactic reaction and,1,0.8058534860610962
PRADAXA,anaphylactic reaction,rash and pruritus allergic anaphylactic reaction and anaphylactic,1,0.7590326070785522
PRADAXA,anaphylactic reaction,rash and pruritus allergic anaphylactic,1,0.7571196556091309
PRADAXA,anaphylactic reaction,and pruritus allergic anaphylactic reaction and anaphylactic shock,1,0.7784848213195801
PRADAXA,anaphylactic reaction,anaphylactic reaction,1,1.0
PRADAXA,anaphylactic reaction,rash and pruritus allergic anaphylactic reaction,1,0.7975184917449951
PRADAXA,anaphylactic shock,allergic edema anaphylactic reaction anaphylactic,1,0.7244584560394287
PRADAXA,anaphylactic shock,allergic edema anaphylactic reaction anaphylactic shock,1,0.7695367336273193
PRADAXA,anaphylactic shock,anaphylactic,1,0.9179671406745911
PRADAXA,anaphylactic shock,rash and pruritus,0,0.6339861154556274
PRADAXA,anaphylactic shock,allergic edema anaphylactic reaction,0,0.7351243495941162
PRADAXA,anaphylactic shock,were,0,0.4611385762691498
PRADAXA,angioedema,angioedema thrombocytopenia,1,0.7879846096038818
PRADAXA,angioedema,post approval use of angioedema thrombocytopenia,1,0.694389283657074
PRADAXA,thrombocytopenia,thrombocytopenia esophageal ulcer,1,0.7757196426391602
PRADAXA,thrombocytopenia,thrombocytopenia,1,1.000000238418579
PRADAXA,thrombocytopenia,approval use of PRADAXA thrombocytopenia,1,0.7000418305397034
PRADAXA,thrombocytopenia,of PRADAXA thrombocytopenia esophageal ulcer,1,0.7314923405647278
PRADAXA,thrombocytopenia,use of PRADAXA thrombocytopenia,1,0.7558077573776245
PRADAXA,thrombocytopenia,thrombocytopenia esophageal,1,0.8107611536979675
PRADAXA,EPIDURAL HEMATOMA,bleeding see and Precautions,1,0.5175321698188782
PRADAXA,EPIDURAL HEMATOMA,bleeding see  and Precautions  EXCERPT Most common,1,0.49406570196151733
PRADAXA,EPIDURAL HEMATOMA,to bleeding see and,1,0.508719801902771
PRADAXA,EPIDURAL HEMATOMA,see  and Precautions  EXCERPT,1,0.4280429482460022
PRADAXA,EPIDURAL HEMATOMA,to bleeding see  and Precautions  EXCERPT,1,0.5079835653305054
PRADAXA,EPIDURAL HEMATOMA,reactions are gastritislike symptoms and,0,0.3849605917930603
PRADAXA,EPIDURAL HEMATOMA,see  and Precautions ,1,0.4188670217990875
PRADAXA,EPIDURAL HEMATOMA,see and,1,0.3691503405570984
PRADAXA,EPIDURAL HEMATOMA,to bleeding see and Precautions,1,0.5114213228225708
PRADAXA,EPIDURAL HEMATOMA,are,0,0.36082684993743896
PRADAXA,EPIDURAL HEMATOMA,"  (6.1)  



    ",1,0.3982301950454712
PRADAXA,EPIDURAL HEMATOMA,"  (6.1)  



     To report SUSPECTED ADVERSE",1,0.432386577129364
PRADAXA,EPIDURAL HEMATOMA,"  (6.1)  



     To report SUSPECTED",1,0.4004974663257599
PRADAXA,spinal hematomas,and System ic,1,0.3431355059146881
PRADAXA,spinal hematomas,reflect the rates observed in practice Reduction of Risk of,0,0.40317580103874207
PRADAXA,spinal hematomas,Nonvalvular Atrial Fibrillation The,0,0.4272158145904541
PRADAXA,spinal hematomas,and System ic Embolism in Nonvalvular Atrial,1,0.4893096685409546
PRADAXA,spinal hematomas,and System ic Embolism,1,0.524515688419342
PRADAXA,hematomas,y) study,1,0.4142906069755554
PRADAXA,hematomas,Anticoagulant y) study  provided,1,0.4405188262462616
PRADAXA,hematomas,y) study  provided safety information on the,1,0.3827987313270569
PRADAXA,hematomas,Anticoagulant y) study,1,0.4633520841598511
PRADAXA,hematomas,y),1,0.40895915031433105
PRADAXA,hematomas,Therap,0,0.5258026123046875
PRADAXA,hematomas,Longterm Anticoagulant y),1,0.44408494234085083
PRADAXA,permanent paralysis,use of two do ses of PRADAXA and warfarin,1,0.4596627950668335
PRADAXA,permanent paralysis,of patients and their e,0,0.480961412191391
PRADAXA,EPIDURAL HEMATOMA,discontinuation were for XA 150,1,0.337022989988327
PRADAXA,EPIDURAL HEMATOMA,were for XA 150 mg,1,0.41779810190200806
PRADAXA,EPIDURAL HEMATOMA,treatment discontinuation were for XA 150 mg,1,0.4086187481880188
PRADAXA,EPIDURAL HEMATOMA,and 16% for warfarin The most,1,0.3342975080013275
PRADAXA,EPIDURAL HEMATOMA,discontinuation were for XA 150 mg and 16% ,1,0.37565821409225464
PRADAXA,EPIDURAL HEMATOMA,150 mg and 16% for warfarin,1,0.44187164306640625
PRADAXA,EPIDURAL HEMATOMA,and 16% for,1,0.314854234457016
PRADAXA,spinal hematomas,or of the following,1,0.4150750935077667
PRADAXA,spinal hematomas,and 16% for,1,0.3540542423725128
PRADAXA,spinal hematomas,accompanied by one or of the following a decrease in hemoglobin,1,0.5088820457458496
PRADAXA,spinal hematomas,or of the following a decrease,1,0.3708449900150299
PRADAXA,spinal hematomas,of the following a decrease,1,0.37600281834602356
PRADAXA,spinal hematomas,one or of the,1,0.39610767364501953
PRADAXA,spinal hematomas,transfusion of units of packed red blood cells,0,0.5127094984054565
PRADAXA,spinal hematomas,units,0,0.41165339946746826
PRADAXA,hematomas,outcome Intracranial hemorrhage included intracerebral hemorrhagic stroke,0,0.5305160880088806
PRADAXA,hematomas,fatal outcome Intracranial,0,0.5138428807258606
PRADAXA,permanent paralysis,and subdural bleeds Table Adjudicated,0,0.4646452069282532
PRADAXA,permanent paralysis,fatal,0,0.5977172255516052
PRADAXA,permanent paralysis,hemorrhage included,1,0.5250038504600525
PRADAXA,permanent paralysis,hemorrhagic stroke subarachnoid and subdural bleeds,0,0.4815075993537903
PRADAXA,permanent paralysis,hemorrhage included intracerebral hemorrhagic stroke subarachnoid,1,0.5062211751937866
PRADAXA,permanent paralysis,and subdural bleeds Table Adjudicated Majo,0,0.46061837673187256
PRADAXA,Bleeding,reaction s reported with,1,0.5797332525253296
PRADAXA,Bleeding,most serious,0,0.5943253636360168
PRADAXA,Bleeding,serious reaction s reported,1,0.6180187463760376
PRADAXA,Bleeding,reaction,1,0.6135040521621704
PRADAXA,Bleeding,most serious reaction s reported with PRADAXA,1,0.5558832883834839
PRADAXA,fatal,to bleeding see,0,0.5811142921447754
PRADAXA,fatal,adverse reactions reported with PRADAXA were rel,0,0.49902501702308655
PRADAXA,fatal,most serious adverse reactions reported with PRADAXA were,0,0.5090117454528809
PRADAXA,fatal,most serious adverse reactions reported,0,0.5669900178909302
PRADAXA,fatal,reported with PRADAXA were ated ,1,0.5373075008392334
PRADAXA,fatal,with PRADAXA,0,0.5301578044891357
PRADAXA,fatal,ated  to bleeding,1,0.6080830097198486
PRADAXA,bleeding,o bleedi ng see,1,0.7878748774528503
PRADAXA,bleeding,adverse,0,0.5547000765800476
PRADAXA,bleeding,o bleedi ng see Warnings,1,0.7482477426528931
PRADAXA,bleeding,common adverse reactions,0,0.5466910600662231
PRADAXA,bleeding,with PRADAXA were related o bleedi ng see Warnings,1,0.700904369354248
PRADAXA,bleeding,see Warnings,0,0.5698226690292358
PRADAXA,bleeding,o bleedi,1,0.7927442789077759
PRADAXA,bleeding,PRADAXA were related o bleedi ng see Warnings,1,0.7048462629318237
PRADAXA,bleeding, reflect the rates observed in,1,0.4857209026813507
PRADAXA,fatal,of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation The RELY Ra,0,0.46980786323547363
PRADAXA,fatal,The RELY,0,0.5594033002853394
PRADAXA,fatal,practice ducti,1,0.49079328775405884
PRADAXA,fatal,ducti on of Risk,1,0.5384862422943115
PRADAXA,fatal,Risk,0,0.6432334184646606
PRADAXA,fatal,ducti on,1,0.5125099420547485
PRADAXA,fatal,ducti on of Risk of Stroke,1,0.5058863162994385
PRADAXA,bleeding,n of Ris k of Stroke and Systemic,1,0.5681052207946777
PRADAXA,bleeding,in practice n of Ris,1,0.4698934257030487
PRADAXA,bleeding,of Ris k of,1,0.5380125045776367
PRADAXA,bleeding,of Stroke and Systemic Embolism in Nonvalvular,0,0.5841236114501953
PRADAXA,bleeding,observed in practice n of Ris,1,0.4676801860332489
PRADAXA,bleeding,n of Ris,1,0.49859416484832764
PRADAXA,bleeding,reflect,0,0.5461791753768921
PRADAXA,bleeding,Nonvalvular Atrial Fibrillation,0,0.5505989789962769
PRADAXA,bleeding,may not reflect the rates observed in,0,0.4395821690559387
PRADAXA,bleeding,rates observed in practice n of Ris,1,0.46513402462005615
PRADAXA,spinal hematoma, gastrointestin al hemorrhage,1,0.5078215599060059
PRADAXA,spinal hematoma,nausea upper abdominal  gastrointestin,1,0.3530832827091217
PRADAXA,spinal hematoma,see,0,0.3905484080314636
PRADAXA,spinal hematoma,and gastrointestinal events ie dyspepsia nausea upper,0,0.3821204602718353
PRADAXA,spinal hematoma, gastrointestin al hemorrhage and diarrhea,1,0.4664487838745117
PRADAXA,spinal hematoma, gastrointestin,1,0.4021914005279541
PRADAXA,spinal hematoma,nausea upper abdominal,0,0.3797228932380676
PRADAXA,spinal hematoma, gastrointestin al hemorrhage and diarrhea Bleeding,1,0.4795267581939697
PRADAXA,permanent paralysis,"and   

        Bleedin g",1,0.4410804212093353
PRADAXA,permanent paralysis, gastrointestin al hemorrhage and diarrhea Bleeding,1,0.44662249088287354
PRADAXA,permanent paralysis,ie dyspepsia nausea upper abdominal pain gastrointestinal hemorrhage,0,0.41926658153533936
PRADAXA,permanent paralysis,"hemorrhage and   

        Bleedin",1,0.48035168647766113
PRADAXA,permanent paralysis,and,0,0.4241756200790405
PRADAXA,permanent paralysis,"  

        Bleedin",1,0.5166274905204773
PRADAXA,permanent paralysis,"pain gastrointestinal hemorrhage and   

        Bleedin g see",1,0.4330548644065857
PRADAXA,permanent paralysis,"pain gastrointestinal hemorrhage and   

        Bleedin g",1,0.42330402135849
PRADAXA,permanent paralysis,ie dyspepsia nausea upper abdominal pain gastrointestinal,0,0.4169800877571106
PRADAXA,permanent paralysis,and Precautions Table shows the number,0,0.4378287196159363
PRADAXA,permanent paralysis,"  

        Bleedin g see Warnings and",1,0.47171729803085327
PRADAXA,paralysis,  Bleedin g,1,0.5269311666488647
PRADAXA,paralysis,shows the number of,0,0.4501429498195648
PRADAXA,paralysis,  Bleedin g see Warnings,1,0.5097033977508545
PRADAXA,paralysis,  Bleedin g see,1,0.5475876331329346
PRADAXA,paralysis,  Bleedin,1,0.5612052083015442
PRADAXA,paralysis,hemorrhage and   Bleedin g see,1,0.5177649259567261
PRADAXA,paralysis,gastrointestinal hemorrhage and,0,0.4964614808559418
PRADAXA,thromboembolic events,above with or reported,1,0.4738216996192932
PRADAXA,thromboembolic events,as defined above with or reported,1,0.45835843682289124
PRADAXA,thromboembolic events,above,0,0.452836275100708
PRADAXA,thromboembolic events,fatal out come and,1,0.5006512999534607
PRADAXA,thromboembolic events,bleed as,0,0.5968853235244751
PRADAXA,transient ischemic attack,adjudicated death ith primary cause from bl eeding gNonintracranial fatal bleed,1,0.5281106233596802
PRADAXA,transient ischemic attack,bleed as,0,0.5342628955841064
PRADAXA,transient ischemic attack,cause from bl eeding gNonintracranial fatal bleed,1,0.5466732978820801
PRADAXA,transient ischemic attack,cause from bl eeding,1,0.5425179600715637
PRADAXA,transient ischemic attack,and adjudicated death ith primary cause from bl,1,0.5102022290229797
PRADAXA,transient ischemic attack,investigator reported fatal,0,0.4176607131958008
PRADAXA,transient ischemic attack,above,0,0.4480213522911072
PRADAXA,transient ischemic attack,death ith primary cause from bl eeding gNonintracranial fatal bleed,1,0.5062331557273865
PRADAXA,transient ischemic attack,with,0,0.4634951949119568
PRADAXA,transient ischemic attack,bleed Adjudicated major bleed as,0,0.5289993286132812
PRADAXA,bleeding,cause from bleeding but,0,0.8103563785552979
PRADAXA,pericardial effusions,fatal bleed Adjudicated major bleed as defined above,0,0.506994903087616
PRADAXA,pericardial effusions,bleed Adjudicated major bleed as defined above,0,0.5178301930427551
PRADAXA,pericardial effusions,with prim ary cause from bleeding,1,0.5812976360321045
PRADAXA,pericardial effusions,e from bleeding gNonintracranial fatal bleed Adjudicated major bleed as defined above,0,0.5046073794364929
PRADAXA,pericardial effusions,above and cated death with prim,1,0.45440661907196045
PRADAXA,pericardial effusions,defined above and cated death with prim ary cause from bleeding but,1,0.5132522583007812
PRADAXA,pericardial effusions,above and cated death with,1,0.44544801115989685
PRADAXA,pericardial effusions,from bleeding gNonintracranial fatal bleed Adjudicated,0,0.5578259825706482
PRADAXA,pericardial effusions,above and cated death with prim ary,1,0.46878254413604736
PRADAXA,pericardial effusions,bleed based,0,0.5638620853424072
PRADAXA,bleeding,         PRADAXA mgN,1,0.53923499584198
PRADAXA,bleeding,assessment,0,0.5589168667793274
VORAXAZE,allergic reactions,allergic reactions,1,1.0
VORAXAZE,allergic reactions,REACTIONS Serious,0,0.6031404733657837
VORAXAZE,allergic reactions,allergic reactions including anaphylactic,1,0.8752515316009521
VORAXAZE,allergic reactions,allergic reactions including,1,0.9104791879653931
VORAXAZE,anaphylactic reactions,most common adverse reactions incidence with VORAXAZE are paraesthesias,0,0.5277396440505981
VORAXAZE,anaphylactic reactions,anaphylactic reactions may occur,1,0.8489358425140381
VORAXAZE,anaphylactic reactions,anaphylactic reactions may occur The most,1,0.7842262983322144
VORAXAZE,anaphylactic reactions,anaphylactic reactions,1,1.0000001192092896
VORAXAZE,anaphylactic reactions,anaphylactic reactions may occur The most common,1,0.7853931188583374
VORAXAZE,anaphylactic reactions,anaphylactic reactions may occur The,1,0.8344392776489258
VORAXAZE,anaphylactic reactions,Serious allergic reactions anaphylactic reactions may occur The most,1,0.7557021975517273
VORAXAZE,paraesthesias,flushing nausea andor,0,0.573212742805481
VORAXAZE,paraesthesias,The most,0,0.49554604291915894
VORAXAZE,paraesthesias,paraesthesias flushing nausea andor,1,0.764177680015564
VORAXAZE,flushing,with VORAXAZE are flushing,1,0.7785537242889404
VORAXAZE,flushing,The most,0,0.4997738003730774
VORAXAZE,flushing,flushing nausea andor vomiting,1,0.7362921237945557
VORAXAZE,nausea,nausea andor vomiting hypotension and,1,0.7753434777259827
VORAXAZE,nausea,nausea andor vomiting,1,0.8572782278060913
VORAXAZE,nausea,paraesthesias nausea andor vomiting,1,0.7886898517608643
VORAXAZE,nausea,nausea andor,1,0.9042706489562988
VORAXAZE,headache,headache EXCERPT,1,0.8269021511077881
VORAXAZE,headache,vomiting hypotension headache EXCERPT,1,0.724333643913269
VORAXAZE,headache,nausea andor vomiting hypotension headache EXCERPT,1,0.7143354415893555
VORAXAZE,headache,headache EXCERPT In,1,0.81944739818573
VORAXAZE,headache,In clinical trials the most common related adverse events occurring in of p,0,0.4639837443828583
VORAXAZE,headache,headache EXCERPT In clinical,1,0.770201563835144
VORAXAZE,headache,headache EXCERPT In clinical trials the,1,0.7306731939315796
VORAXAZE,headache,headache,1,1.0
VORAXAZE,headache,are paraesthesias flushing nausea andor vomiting,0,0.5175559520721436
VORAXAZE,headache,headache EXCERPT In clinical trials,1,0.7241699695587158
VORAXAZE,paraesthesia,paraesthesia,1,1.0
VORAXAZE,paraesthesia,patients paraesthesia flushing nausea,1,0.7540425062179565
VORAXAZE,paraesthesia,related adverse events occurring,0,0.5415840148925781
VORAXAZE,paraesthesia,paraesthesia flushing nausea andor vomiting,1,0.7484047412872314
VORAXAZE,paraesthesia,and headache To report,0,0.5826241970062256
VORAXAZE,paraesthesia,occurring in of patients paraesthesia flushing nausea andor vomiting hypotension,1,0.7091927528381348
VORAXAZE,paraesthesia,paraesthesia flushing nausea,1,0.7931796312332153
VORAXAZE,paraesthesia,paraesthesia flushing nausea andor vomiting hypotension,1,0.7426514625549316
VORAXAZE,flushing,flushing nausea,1,0.7795960903167725
VORAXAZE,flushing,flushing,1,1.0
VORAXAZE,flushing,flushing nausea andor vomiting hypotension,1,0.7184935808181763
VORAXAZE,flushing,were,0,0.5324125289916992
VORAXAZE,nausea,and headache To report SUSPECTED,0,0.5976603627204895
VORAXAZE,nausea,nausea andor vomiting hypotension and headache,1,0.7578724026679993
VORAXAZE,nausea,were paraesthesia nausea andor vomiting hypotension and headache,1,0.7246015667915344
VORAXAZE,nausea,flushing,0,0.5989153385162354
VORAXAZE,nausea,and headache,0,0.6592116355895996
VORAXAZE,nausea,related adverse events occurring in of patients were,0,0.4907718896865845
VORAXAZE,vomiting,paraesthesia flushing nausea,0,0.7184442281723022
VORAXAZE,vomiting,vomiting hypotension,1,0.8183329105377197
VORAXAZE,vomiting,and headache To report SUSPECTED ADVERSE,0,0.6002832651138306
VORAXAZE,vomiting,SUSPECTED ADVERSE REACTIONS call,0,0.568448007106781
VORAXAZE,vomiting,andor,0,0.451285183429718
VORAXAZE,vomiting,vomiting hypotension and headache To,1,0.802261471748352
VORAXAZE,vomiting,were paraesthesia flushing,0,0.5765904188156128
VORAXAZE,vomiting,To report SUSPECTED,0,0.536415696144104
VORAXAZE,hypotension,hypotension and headache To report,1,0.7611085176467896
VORAXAZE,hypotension,hypotension,1,1.0000001192092896
VORAXAZE,headache,headache To report SUSPECTED,1,0.787030816078186
VORAXAZE,headache,contact FDA at,0,0.4621531069278717
VORAXAZE,headache,report SUSPECTED ADVERSE REACTIONS call or contact,0,0.47783440351486206
VORAXAZE,headache,headache To,1,0.8853122591972351
VORAXAZE,headache,REACTIONS,0,0.5722780227661133
VORAXAZE,headache,headache To report,1,0.7932721972465515
VORAXAZE,headache,nausea andor vomiting hypotension headache To,1,0.7296237945556641
VORAXAZE,flushing,experienced related flushing The most common,1,0.7532711029052734
VORAXAZE,flushing,headache To report,1,0.5617309808731079
VORAXAZE,flushing,or renal events were,0,0.6265069842338562
VORAXAZE,flushing,flushing The most common related,1,0.8328332304954529
VORAXAZE,paresthesia,each occurred,0,0.5019978284835815
VORAXAZE,flushing,flushing and nausea andor vomiting which,1,0.7078884840011597
VORAXAZE,flushing,events were flushing and nausea,1,0.72886061668396
VORAXAZE,vomiting,vomiting which each occurred in of,1,0.8437293171882629
VORAXAZE,vomiting,vomiting which each occurred,1,0.8636694550514221
VORAXAZE,vomiting,of,0,0.5443876385688782
VORAXAZE,vomiting,occurred in of patients,0,0.5926125049591064
VORAXAZE,vomiting,or renal events were paresthesia flushing and,0,0.5760496854782104
VORAXAZE,vomiting,ns that were not hematologic hepatic or renal events were paresthesia flushing,0,0.5144834518432617
VORAXAZE,vomiting,vomiting which each,1,0.9002096652984619
VORAXAZE,flushing,classified as Grade in,0,0.45773911476135254
VORAXAZE,flushing,the following flushing feeling hot burning sensation One,1,0.7177045345306396
VORAXAZE,feeling hot,Hepatic or Renal,0,0.5237630009651184
VORAXAZE,feeling hot,feeling hot burning sensation One of these,1,0.8517451882362366
VORAXAZE,feeling hot,following terms feeling,1,0.6726383566856384
VORAXAZE,feeling hot,or Renal Adverse Reactions This incidence,0,0.4659019112586975
VORAXAZE,burning sensation,following terms flushing feeling burning sensation One of these reactions,1,0.8228704929351807
VORAXAZE,burning sensation,or Renal Adverse Reactions This incidence,0,0.5334227085113525
VORAXAZE,burning sensation,This incidence includes the following terms flushing feeling,0,0.6828454732894897
VORAXAZE,burning sensation,terms flushing feeling burning sensation One of these reactions,1,0.8134793043136597
VORAXAZE,burning sensation,One of,0,0.49854540824890137
VORAXAZE,burning sensation,Adverse Reactions This incidence includes the following terms flushing feeling,0,0.6701261401176453
VORAXAZE,burning sensation,terms flushing feeling hot,0,0.7551743984222412
VORAXAZE,burning sensation,burning sensation,1,1.0
VORAXAZE,burning sensation,flushing feeling burning sensation,1,0.8582644462585449
VORAXAZE,burning sensation,feeling burning sensation One of these,1,0.9034068584442139
VORAXAZE,Vomiting,Vomiting Headache H,1,0.7938829660415649
VORAXAZE,Vomiting,Nausea,0,0.8538261651992798
VORAXAZE,Vomiting,Flushing,0,0.6539840698242188
VORAXAZE,Vomiting,Flushing Vomiting Headache,1,0.7726078629493713
VORAXAZE,Vomiting,Vomiting Headache,1,0.8317176103591919
VORAXAZE,Hypotension,Hypotension Blurred Vision,1,0.7504847645759583
VORAXAZE,Hypotension,Hypotension,1,1.0000001192092896
VORAXAZE,Hypotension,Hypotension Blurred,1,0.7895893454551697
VORAXAZE,Rash,Rash,1,1.0
VORAXAZE,Rash,Hypotension Blurred,1,0.565479576587677
VORAXAZE,Rash,Rash Throat irritationThroat,1,0.7831659317016602
VORAXAZE,Rash,Throat irritationThroat,0,0.6246964931488037
VORAXAZE,Rash,Rash Throat irritationThroat tightness,1,0.7388094067573547
VORAXAZE,Rash,ty Rash Throat,1,0.7757633328437805
VORAXAZE,Rash,ty,0,0.6120043992996216
VORAXAZE,Rash,Hypertension,0,0.6176092028617859
VORAXAZE,Tremor,Immunogenicity As with all th,0,0.4349689781665802
VORAXAZE,Tremor,Tremor Immunogenicity As,1,0.7052240967750549
VORAXAZE,Tremor,Tremor Immunogenicity,1,0.7062182426452637
VORAXAZE,Tremor,Tremor Immunogenicity As with all th,1,0.705711841583252
VORAXAZE,Tremor,tightness,0,0.6157684922218323
VORAXAZE,Tremor,Immunogenicity As with,0,0.45811235904693604
VORAXAZE,Tremor,Immunogenicity As,0,0.4195023775100708
VORAXAZE,Tremor,irritationThroat Tremor Immunogenicity As with all,1,0.698043704032898
VORAXAZE,allergic reactions,with VORAXAZE are paraesthesi,0,0.4246777296066284
VORAXAZE,allergic reactions,most common adverse,0,0.5499380826950073
VORAXAZE,allergic reactions,common adverse reactions incidence with VORAXAZE,0,0.5338801741600037
VORAXAZE,allergic reactions,REACTIONS Serious allergic reactions ing anaphylactic r eactions may,1,0.7942310571670532
VORAXAZE,allergic reactions,reactions ing anaphylactic r eactions may occur The,1,0.7875710725784302
VORAXAZE,allergic reactions,ing anaphylactic r,1,0.7118154168128967
VORAXAZE,anaphylactic reactions,anaphylactic reactions y occur. The most comm on adverse reactions incidence,1,0.7254499197006226
VORAXAZE,anaphylactic reactions,ing anaphylactic r,1,0.7765321731567383
VORAXAZE,anaphylactic reactions,VORAXAZE are paraesthesias flushing nausea andor vomiti,0,0.5498539209365845
VORAXAZE,anaphylactic reactions,are paraesthesias flushing nausea,0,0.5514998435974121
VORAXAZE,anaphylactic reactions,y occur. The most comm on,1,0.44851529598236084
VORAXAZE,anaphylactic reactions,The most comm on,1,0.40631741285324097
VORAXAZE,anaphylactic reactions,reactions y occur. The most comm,1,0.5978080034255981
VORAXAZE,anaphylactic reactions,incidence with VORAXAZE are paraesthesias flushing nausea andor,0,0.5079364776611328
VORAXAZE,anaphylactic reactions,y occur. The most,1,0.45638254284858704
VORAXAZE,allergic reactions,drugs,0,0.6399216651916504
HORIZANT,Somnolence,Somnolence sedation and dizziness see Warnings,1,0.684438943862915
HORIZANT,Somnolence,and dizziness see Warnings and Precautions,0,0.519804060459137
HORIZANT,Somnolence,in more detail in the Warnings and Precautions,0,0.43129125237464905
HORIZANT,Somnolence,ctions are described in,0,0.4650217294692993
HORIZANT,sedation,sedation and dizziness see,1,0.7662771344184875
HORIZANT,sedation,section of the label sedation and dizziness see Warnings,1,0.6904733777046204
HORIZANT,sedation,and,0,0.5104725360870361
HORIZANT,sedation,sedation,1,1.0
HORIZANT,sedation,the label Somnolence,0,0.5677493810653687
HORIZANT,dizziness,see Warnings and Precautions RLS Most common adverse,0,0.5425899028778076
HORIZANT,dizziness,dizziness,1,0.9999998807907104
HORIZANT,dizziness,the label Somnolencesedation dizziness see Warnings and Precautions,1,0.697839617729187
HORIZANT,dizziness,label Somnolencesedation,0,0.5434446334838867
