drug,adverse_event,comp_term,is_overlapping,similarity
SAPHRIS,deaths,were treated with SAPHRIS Of,0,0.5078043341636658
SAPHRIS,heart failure,with SA PHRIS Of these patients,1,0.5648773908615112
SAPHRIS,heart failure,of pediatric patients were eated with SA,1,0.49045321345329285
SAPHRIS,heart failure,pediatric patients were eated with SA,1,0.4930165410041809
SAPHRIS,heart failure,safety trial A,0,0.5057693719863892
SAPHRIS,heart failure,eated with SA PHRIS Of these patients pediatric,1,0.5062000751495361
SAPHRIS,sudden death,patients were treated with RIS. Of thes e patients,1,0.5537168979644775
SAPHRIS,sudden death,with SA PHRIS Of these patients,1,0.5359500646591187
SAPHRIS,sudden death,treated with RIS. Of thes e patients pediatric patients,1,0.5123276114463806
SAPHRIS,sudden death,pediatric patients were treated with SAPHRIS for at least days and pediatric,0,0.5078401565551758
SAPHRIS,sudden death,treated with SAPHRIS for at least days,0,0.49708443880081177
SAPHRIS,sudden death,were treated with RIS. Of thes e patients pediatric patients were,1,0.5164264440536499
SAPHRIS,sudden death,with RIS. Of,1,0.5510715842247009
SAPHRIS,sudden death,patients were,0,0.5488567352294922
SAPHRIS,sudden death,patients were treated with RIS. Of,1,0.5545130372047424
SAPHRIS,sudden death,patients were treated with RIS. Of thes e patients pediatric,1,0.5201220512390137
SAPHRIS,pneumonia,ic patien ts were treated with,1,0.5940464735031128
SAPHRIS,pneumonia,Of these patients ic,1,0.5460188388824463
SAPHRIS,pneumonia,ic patien ts were,1,0.5788767337799072
SAPHRIS,pneumonia,pediatr,0,0.5196722745895386
SAPHRIS,pneumonia,patients were treated with SAPHRIS Of,0,0.5224987268447876
SAPHRIS,pneumonia,ic patien,1,0.5583525896072388
SAPHRIS,increased mortality,in pediatric patients bipolar,1,0.4577232599258423
SAPHRIS,increased mortality,pediatric patients bipolar,1,0.46627452969551086
SAPHRIS,increased mortality,who participated in,0,0.5198144316673279
SAPHRIS,cerebrovascular adverse reactions,least twice that for placebo),1,0.5040173530578613
SAPHRIS,cerebrovascular adverse reactions,evaluation,0,0.4963679015636444
SAPHRIS,cerebrovascular adverse reactions,incidence and least twice that for placebo),1,0.5688161849975586
SAPHRIS,cerebrovascular adverse reactions,oral hypoesthesia somnolence,0,0.5710091590881348
SAPHRIS,cerebrovascular adverse reactions,reactions incidence and least twice that for placebo) wer e Schizophrenia,1,0.6003677845001221
SAPHRIS,cerebrovascular adverse reactions,placebo) wer e,1,0.544084906578064
SAPHRIS,cerebrovascular adverse reactions,Adults akathisia oral hypoesthesia somnolence Bipolar,0,0.5529173016548157
SAPHRIS,cerebrovascular adverse reactions,hypoesthesia somnolence Bipolar,0,0.5187065601348877
SAPHRIS,cerebrovascular adverse reactions,and least twice,1,0.4698576033115387
SAPHRIS,cerebrovascular accidents,incidence and at least twice that for,0,0.54963219165802
SAPHRIS,cerebrovascular accidents,twice that for placebo (6.1): *,1,0.4506820738315582
SAPHRIS,cerebrovascular accidents,Disorder Adults Monotherapy s,0,0.5214168429374695
SAPHRIS,cerebrovascular accidents,akathisia oral hypoesthesia somnolence Bipolar Disorder Adults Monotherapy s,0,0.5355292558670044
SAPHRIS,cerebrovascular accidents,* Schizophre nia Adults,1,0.5065878629684448
SAPHRIS,cerebrovascular accidents,placebo (6.1):,1,0.47634923458099365
SAPHRIS,transient ischemic attacks,"for placebo were Schizophrenia dults: akathisia, oral hyp oesthesia somnolence Bipolar Disorder",1,0.5373339653015137
SAPHRIS,transient ischemic attacks,placebo (6.1):,1,0.5239973068237305
SAPHRIS,transient ischemic attacks,oral hyp oesthesia somnolence Bipolar Disorder Adults,1,0.5586221218109131
SAPHRIS,transient ischemic attacks,"Schizophrenia dults: akathisia, oral hyp oesthesia somnolence",1,0.5462232828140259
SAPHRIS,transient ischemic attacks,"Schizophrenia dults: akathisia, oral hyp",1,0.5448538064956665
SAPHRIS,fatalities,akathisia oral hypoesthesia omnolence. Bipolar Disorder Adults Monotherapy,1,0.451294869184494
SAPHRIS,fatalities,"Schizophrenia dults: akathisia, oral hyp",1,0.500147819519043
SAPHRIS,fatalities,omnolence.,1,0.5516268014907837
SAPHRIS,fatalities,hypoesthesia,0,0.43291276693344116
SAPHRIS,fatalities,were Schizophrenia Adults akathisia,0,0.49144214391708374
SAPHRIS,fatalities,omnolence. Bipolar Disorder Adults Monotherapy somnolence,1,0.4802429676055908
SAPHRIS,fatalities,omnolence. Bipolar,1,0.5289832353591919
SAPHRIS,Neuroleptic Malignant Syndrome,hypoesthesia To report SUSPECTED,0,0.5367820262908936
SAPHRIS,Neuroleptic Malignant Syndrome,appetite fatigue increased Bipolar Disorder Adults (Ad,1,0.5705031752586365
SAPHRIS,Neuroleptic Malignant Syndrome,fatigue increased weight,0,0.48266464471817017
SAPHRIS,Neuroleptic Malignant Syndrome,paresthesia nausea increased appetite fatigue increased,0,0.547313928604126
SAPHRIS,Neuroleptic Malignant Syndrome,SUSPECTED ADVERSE REACTIONS contact,0,0.5313379168510437
SAPHRIS,NMS,weight Bipolar Disorder Adults,0,0.4034003019332886
SAPHRIS,NMS,Disorder Adults nct ive,1,0.5031127333641052
SAPHRIS,NMS,SUSPECTED,0,0.5096575021743774
SAPHRIS,NMS,-67 or FDA at,1,0.48814114928245544
SAPHRIS,NMS,contact Forest Laboratories LLC -67,1,0.4524023234844208
SAPHRIS,NMS,LLC -67 or FDA at FDA,1,0.47626587748527527
SAPHRIS,NMS,ADVERSE REACTIONS,0,0.4940372705459595
SAPHRIS,NMS,at FDA or wwwfdagovmedwatch Clinical Trials Experience,0,0.4839323163032532
SAPHRIS,hyperpyrexia,FDA or wwwfdagovmedwatch Clinical Trials Experience,0,0.48858213424682617
SAPHRIS,hyperpyrexia,or wwwfdagovmedwatch Clinical Trials,0,0.4796435236930847
SAPHRIS,hyperpyrexia,contact Forest Laboratories LLC 5 or FDA at  FDA or wwwfdagovmedwatch,1,0.4953393042087555
SAPHRIS,hyperpyrexia,contact Forest Laboratories LLC at,0,0.465749591588974
SAPHRIS,hyperpyrexia,Experience Because clinical,0,0.5053845643997192
SAPHRIS,hyperpyrexia,Forest Laboratories LLC 5,1,0.47352373600006104
SAPHRIS,hyperpyrexia,Trials Experience,0,0.5090235471725464
SAPHRIS,muscle rigidity,800-FDA-1088 or wwwfdagovmedwatch Clinical Trials Experience,1,0.4768756031990051
SAPHRIS,muscle rigidity,at,0,0.5318331122398376
SAPHRIS,muscle rigidity,800-FDA-1088 or wwwfdagovmedwatch Clinical Trials Experience Because,1,0.4780416488647461
SAPHRIS,muscle rigidity,ADVERSE REACTIONS contact Forest,0,0.5094289779663086
SAPHRIS,muscle rigidity,800-FDA-1088 or wwwfdagovmedwatch Clinical Trials,1,0.47755610942840576
SAPHRIS,muscle rigidity,800-FDA-1088 or wwwfdagovmedwatch Clinical,1,0.4730193018913269
SAPHRIS,muscle rigidity,wwwfdagovmedwatch Clinical Trials,0,0.4831898808479309
SAPHRIS,altered mental status,LLC at,0,0.5164307355880737
SAPHRIS,altered mental status,under widely varyi,0,0.5729334354400635
SAPHRIS,altered mental status,ww.fda.gov/medwatch. ,1,0.530204713344574
SAPHRIS,altered mental status,Clinical Trials Experience Because clinical trials are conducted,0,0.5317404866218567
SAPHRIS,altered mental status,ww.fda.gov/medwatch.  Clinical Trials Experience Because,1,0.5266568660736084
SAPHRIS,altered mental status,Clinical Trials Experience Because,0,0.535574197769165
SAPHRIS,altered mental status,LLC at or FDA at FDA,0,0.49890732765197754
SAPHRIS,autonomic instability,or wwwfdagovmedwatch ical Trials Experienc e Because clinical,1,0.5656599402427673
SAPHRIS,autonomic instability,LLC at or FDA at FDA,0,0.486203134059906
SAPHRIS,autonomic instability,Clin,0,0.5077945590019226
SAPHRIS,autonomic instability,wwwfdagovmedwatch ical Trials,1,0.5588992834091187
SAPHRIS,autonomic instability,FDA,0,0.5225669145584106
SAPHRIS,autonomic instability,wwwfdagovmedwatch ical Trials Experienc,1,0.5711866617202759
SAPHRIS,autonomic instability,ical Trials Experienc,1,0.5451315641403198
SAPHRIS,autonomic instability,FDA or wwwfdagovmedwatch ical Trials Experienc e Because clinical,1,0.5632346868515015
SAPHRIS,autonomic instability,ical Trials Experienc e Because clinical trials are,1,0.5708820819854736
SAPHRIS,irregular pulse,at FDA or wwwfdagovmedwatch Clinical Trials,0,0.5285974144935608
SAPHRIS,irregular pulse,conducted under widely varying conditions,0,0.5984843969345093
SAPHRIS,irregular pulse,"or wwwfdagovmedwatch Clinical Trials 
  Because clin",1,0.5448732376098633
SAPHRIS,irregular pulse,"or wwwfdagovmedwatch Clinical Trials 
  Because clin ical trials are conducted",1,0.5502862334251404
SAPHRIS,irregular pulse,"Trials 
  Because clin ical trials",1,0.515845775604248
SAPHRIS,irregular pulse,Because clin ical trials are conducted,1,0.5098893642425537
SAPHRIS,irregular pulse,Trials Experience,0,0.5141644477844238
SAPHRIS,tachycardia,trials are ucted under,1,0.5441995859146118
SAPHRIS,tachycardia,ucted under,1,0.5479397773742676
SAPHRIS,tachycardia,clinical trials of a,0,0.5864400267601013
SAPHRIS,tachycardia,Because clinical trials are ucted under,1,0.5327674150466919
SAPHRIS,elevated creatine phosphokinase,rates observed in the nical trials of a drug cannot,1,0.5424643754959106
SAPHRIS,elevated creatine phosphokinase,under widely varying conditions adverse,0,0.5546045303344727
SAPHRIS,elevated creatine phosphokinase,reflect the rates,0,0.49320217967033386
SAPHRIS,elevated creatine phosphokinase,trials of a drug cannot b e directly compared,1,0.534912109375
SAPHRIS,elevated creatine phosphokinase,drug cannot b e,1,0.5017770528793335
SAPHRIS,myoglobinuria,directly comp,1,0.4865995943546295
SAPHRIS,myoglobinuria,directly,1,0.4659078121185303
SAPHRIS,myoglobinuria,cannot,0,0.4681735634803772
SAPHRIS,myoglobinuria,rates observed in,0,0.46846362948417664
SAPHRIS,myoglobinuria,reflect the,0,0.4453248977661133
SAPHRIS,myoglobinuria,observed,0,0.4555085301399231
SAPHRIS,myoglobinuria,clinical trials of another drug,0,0.5039479732513428
SAPHRIS,myoglobinuria,directly comp ared to rates in,1,0.4453504979610443
SAPHRIS,myoglobinuria,the rates observed in,0,0.46212688088417053
SAPHRIS,rhabdomyolysis,drug cannot be directly ed to rates in the clinical trials,1,0.48995164036750793
SAPHRIS,rhabdomyolysis,the rates observed in,0,0.4543392062187195
SAPHRIS,rhabdomyolysis,observed,0,0.4767395853996277
SAPHRIS,rhabdomyolysis,in the clinical trials of a drug cannot be,0,0.5148337483406067
SAPHRIS,rhabdomyolysis,ed to rates in the clinical trials of another,1,0.5052604675292969
SAPHRIS,rhabdomyolysis,in the clinical trials of a drug cannot be directly,0,0.5123612880706787
SAPHRIS,rhabdomyolysis,cannot be directly ed to rates in the clinical trials,1,0.4815022945404053
SAPHRIS,rhabdomyolysis,be directly,0,0.48283037543296814
SAPHRIS,rhabdomyolysis,in practice,0,0.47457700967788696
SAPHRIS,rhabdomyolysis,drug cannot be directly,0,0.5036935806274414
SAPHRIS,rhabdomyolysis,drug and may,0,0.5053451061248779
SAPHRIS,acute renal failure,rates in the inical trials of an,1,0.49492502212524414
SAPHRIS,acute renal failure,drug and may,0,0.47717049717903137
SAPHRIS,acute renal failure,of an other drug and may,1,0.48540017008781433
SAPHRIS,acute renal failure,compared to,0,0.4873356819152832
SAPHRIS,acute renal failure,inical trials of an other drug,1,0.508396565914154
SAPHRIS,acute renal failure,Patients with Schizophr,0,0.5108552575111389
SAPHRIS,acute renal failure,trials of an other drug and may not,1,0.4814826548099518
SAPHRIS,"involuntary, dyskinetic movements",in Week Schizophrenia,0,0.5937395095825195
SAPHRIS,"involuntary, dyskinetic movements",Adult Patients in Any PHRIS Dose,1,0.5102607011795044
SAPHRIS,"involuntary, dyskinetic movements",Dose Group and Which Occurr ed at Greater,1,0.5349997282028198
SAPHRIS,"involuntary, dyskinetic movements",Any PHRIS Dose Group and Which Occurr ed at,1,0.535456657409668
SAPHRIS,"involuntary, dyskinetic movements",Which Occurr ed at Greater Incidence Than,1,0.5586284399032593
SAPHRIS,"involuntary, dyskinetic movements",and Which Occurr ed at,1,0.5254747271537781
SAPHRIS,"involuntary, dyskinetic movements",Group and Which Occurr ed,1,0.5029736757278442
SAPHRIS,"involuntary, dyskinetic movements",Placebo Group in Week Schizophrenia Trials Akathisia,0,0.6139156222343445
SAPHRIS,Tardive Dyskinesia," hypersomnia.    
",1,0.5341677665710449
SAPHRIS,Tardive Dyskinesia,"sedation  hypersomnia.    
",1,0.5566346645355225
SAPHRIS,Tardive Dyskinesia,events somnolence,0,0.5329456329345703
SAPHRIS,TD,ia Somnolence,0,0.47368156909942627
SAPHRIS,TD,and S  Also includes the Flexibledose trial,1,0.5135934352874756
SAPHRIS,TD,somnolence sedation and S  Also includes,1,0.48162975907325745
SAPHRIS,TD,the following events,0,0.5759484767913818
SAPHRIS,TD,S  Also includes the,1,0.5607138872146606
SAPHRIS,TD,S  Also,1,0.5540438294410706
SAPHRIS,TD,S  Also includes the Flexibledose,1,0.534443199634552
SAPHRIS,TD,somnolence sedation,0,0.47124338150024414
SAPHRIS,TD,Also includes the Flexibledose trial N,0,0.5307561159133911
SAPHRIS,TD,trial    System Organ Class Preferred Term,1,0.5263009667396545
SAPHRIS,TD,Flexibledose trial,0,0.5221037864685059
SAPHRIS,TD,   System,1,0.5263917446136475
SAPHRIS,TD,S Also includes the Flexibledose,0,0.534443199634552
SAPHRIS,metabolic changes,appetit,0,0.5001134872436523
SAPHRIS,metabolic changes,Nervous system,0,0.6017397046089172
SAPHRIS,metabolic changes,e                ,1,0.4771500825881958
SAPHRIS,metabolic changes,e                 Nervous system disorders,1,0.5567114949226379
SAPHRIS,metabolic changes,e                 Nervous,1,0.532799243927002
SAPHRIS,metabolic changes,Increased appetite,0,0.6758711338043213
SAPHRIS,metabolic changes,"        
   Nervo us",1,0.48923546075820923
SAPHRIS,metabolic changes,"        
   Nervo us system",1,0.4982840418815613
SAPHRIS,metabolic changes,"Increased         
   Nervo",1,0.6644511222839355
SAPHRIS,metabolic changes,"        
   Nervo us system disorders",1,0.5628361701965332
SAPHRIS,metabolic changes,"        
   Nervo",1,0.4888494312763214
SAPHRIS,hyperglycemia,In the short term enia trials t he incidence of akathisia,1,0.508778989315033
SAPHRIS,hyperglycemia,"        
   Nervo",1,0.48360180854797363
SAPHRIS,hyperglycemia,short term enia,1,0.4965830445289612
SAPHRIS,hyperglycemia,the short term enia trials t he incidence of,1,0.5392571091651917
SAPHRIS,hyperglycemia,trials t he incidence of,1,0.5292898416519165
SAPHRIS,hyperglycemia,enia,1,0.500607430934906
SAPHRIS,hyperglycemia,trials t he incidence of akathisia appeared,1,0.5032832622528076
SAPHRIS,hyperglycemia,enia trials t he incidence of akathisia,1,0.5132429599761963
SAPHRIS,hyperglycemia,the short term enia trials t he,1,0.5149799585342407
SAPHRIS,hyperglycemia,of akathisia,0,0.5110654830932617
SAPHRIS,Undesirable alterations in lipids,trapyramidal symptoms excluding Somnolence,1,0.575691819190979
SAPHRIS,Undesirable alterations in lipids,excluding,0,0.5408937931060791
SAPHRIS,Undesirable alterations in lipids,Somnolence ?,1,0.505524754524231
SAPHRIS,Undesirable alterations in lipids,symptoms,0,0.590178370475769
SAPHRIS,Undesirable alterations in lipids,trapyramidal symptoms excluding Somnolence ?,1,0.5573223829269409
SAPHRIS,Undesirable alterations in lipids,"     
      Somnolence  ?         Psychiatric",1,0.5275830030441284
SAPHRIS,Undesirable alterations in lipids,"symptoms excluding      
      Somnolence  ?         Psychiatric",1,0.5503318309783936
SAPHRIS,total cholesterol elevations,in a Week Bipolar Mania,0,0.5192651748657227
SAPHRIS,total cholesterol elevations,at Greater ce Than in the Placebo Group,1,0.569247841835022
SAPHRIS,elevations in triglycerides,terms tachycardia and heart rate increased Includes the preferred ter,0,0.6512224674224854
SAPHRIS,elevations in triglycerides,"ms oral hypoesthesia, oral",1,0.5032273530960083
SAPHRIS,elevations in triglycerides,paresthesia and oral dysesthesia Includes the preferred terms,0,0.4824061393737793
SAPHRIS,elevations in triglycerides,oral dysesthesia Includes the preferred terms abdominal pain abdominal pai,0,0.5055619478225708
SAPHRIS,elevations in triglycerides,paresthesia and oral dysesthesia Includes the preferred terms abdominal pain abdominal pai,0,0.5180045962333679
SAPHRIS,elevations in triglycerides,"oral hypoesthesia, oral paresthesia",1,0.5015408992767334
SAPHRIS,total cholesterol elevations,gue and lethargy.,1,0.5100104808807373
SAPHRIS,total cholesterol elevations,"preferred terms gue and lethargy.    
  5Inc ludes the preferred",1,0.5146459341049194
SAPHRIS,total cholesterol elevations,preferred terms gue and,1,0.5066335201263428
SAPHRIS,total cholesterol elevations,"Includes the preferred terms gue and lethargy.    
  5Inc",1,0.5234485864639282
SAPHRIS,total cholesterol elevations,gue and lethargy. 5Inc,1,0.5247199535369873
SAPHRIS,total cholesterol elevations,terms hyperinsulinemia and blood,0,0.5825777053833008
SAPHRIS,total cholesterol elevations,lower and abdominal,0,0.5311896204948425
SAPHRIS,total cholesterol elevations,blood insulin increased Includes,0,0.6611515283584595
SAPHRIS,elevations in triglycerides,Term Placebo N,0,0.47759512066841125
SAPHRIS,elevations in triglycerides,SAPHRIS mg twice,0,0.5058400630950928
SAPHRIS,elevations in triglycerides,"sedation and somnia.    
  
   System Or",1,0.4495386481285095
SAPHRIS,weight gain, 0         ,1,0.548255443572998
SAPHRIS,weight gain, 0          Metabolism and,1,0.6716060042381287
SAPHRIS,weight gain,Metabolism,0,0.6990218758583069
SAPHRIS,weight gain,increased,0,0.7452340126037598
SAPHRIS,weight gain,nd Mediasti nal Disorders Oro,1,0.5262006521224976
SAPHRIS,weight gain,Respiratory Thoracic nd Mediasti,1,0.4513862729072571
SAPHRIS,Increase in Body Weight,discontinued atment due to an advers e reaction compared with about,1,0.487399160861969
SAPHRIS,Increase in Body Weight,Respiratory Thoracic nd Mediasti,1,0.49885618686676025
SAPHRIS,Increase in Body Weight,an advers e,1,0.5133463144302368
SAPHRIS,Increase in Body Weight,SAPHRIStreated patients discontinued atment,1,0.46631455421447754
SAPHRIS,Increase in Body Weight,common,0,0.47925788164138794
SAPHRIS,Increase in Body Weight,to an advers e reaction compared,1,0.537678599357605
SAPHRIS,Increase in Body Weight,e reaction,0,0.5428725481033325
SAPHRIS,increase in body weight,an,0,0.5292772054672241
SAPHRIS,increase in body weight,to an adverse reaction red with about 11% (18/,1,0.5425909757614136
SAPHRIS,increase in body weight,most common adverse,0,0.4985535740852356
SAPHRIS,increase in body weight,SAPHRIStreated patients discontinued treatment due to,0,0.4876909852027893
SAPHRIS,Hypersensitivity reactions,re depression suicidal ideation bipolar I disorder insomnia and,0,0.49758464097976685
SAPHRIS,hypersensitivity reactions,symptoms,0,0.57839035987854
SAPHRIS,hypersensitivity reactions,More Among SAPHRISTreated Adjunctive Bipolar Patients Adverse,0,0.5331999659538269
SAPHRIS,hypersensitivity reactions,insomnia,0,0.4499984383583069
SAPHRIS,hypersensitivity reactions,Adverse,1,0.5464462041854858
SAPHRIS,hypersensitivity reactions,"
     Adverse Reactions Oc curring at",1,0.7104551792144775
SAPHRIS,hypersensitivity reactions,"depressive 
     Adverse Reactions Oc curring at",1,0.6541958451271057
SAPHRIS,hypersensitivity reactions,depressive Adverse Reactions Oc,1,0.656578540802002
SAPHRIS,angioedema,Reactions Occurring at an of 2% or M ore Among SAPHRISTreated,1,0.5703355073928833
SAPHRIS,angioedema,depressive Adverse Reactions Oc,1,0.6334290504455566
SAPHRIS,angioedema,Reactions Occurring at an,0,0.5523903369903564
SAPHRIS,angioedema,of 2% or M,1,0.49048107862472534
SAPHRIS,angioedema,or M,1,0.497590571641922
SAPHRIS,angioedema,of 2%,1,0.47554105520248413
SAPHRIS,angioedema,Adjunctive Bipolar Patients Adverse reactions,0,0.5679675340652466
SAPHRIS,angioedema,an of 2% or M ore Among SAPHRISTreated Adjunctive,1,0.559808611869812
SAPHRIS,hypotension,Among SAP HRISTreated Adjunctive Bipolar Patients Adverse,1,0.497585266828537
SAPHRIS,hypotension,with the use,0,0.5137782692909241
SAPHRIS,hypotension,an Incidence of,0,0.5697469711303711
SAPHRIS,tachycardia,Among IS-Treated  Adjunctive Bipolar Patients Adverse,1,0.5279618501663208
SAPHRIS,tachycardia,an Incidence of,0,0.5861690044403076
SAPHRIS,tachycardia,IS-Treated  Adjunctive Bipolar Patients Adverse reactions,1,0.5443980693817139
SAPHRIS,tachycardia,or More Among IS-Treated  Adjunctive,1,0.5136221647262573
SAPHRIS,tachycardia,Incidence of,0,0.5568164587020874
SAPHRIS,tachycardia,IS-Treated ,1,0.5279685854911804
SAPHRIS,tachycardia,associated with,0,0.5190919637680054
SAPHRIS,swollen tongue,djunctive) Bip olar Patients Adverse reactions,1,0.590613842010498
SAPHRIS,swollen tongue,or More Among SAPHRISTreated,0,0.5300273895263672
SAPHRIS,swollen tongue,djunctive),1,0.528872013092041
SAPHRIS,wheezing,More Among SAPHRISTreated Adjunctive,0,0.5019732117652893
SAPHRIS,rash,rounded,0,0.5272958278656006
SAPHRIS,rash,reac,1,0.5120022296905518
SAPHRIS,rash,reac tions associated with the use,1,0.5530471801757812
SAPHRIS,rash,reac tions associated with,1,0.5520797371864319
SAPHRIS,rash,to the nearest percent,0,0.5028144717216492
SAPHRIS,rash,Bipolar Patients reac tions associated with,1,0.5260438323020935
SAPHRIS,orthostatic hypotension,that occurred,0,0.4853664040565491
SAPHRIS,orthostatic hypotension,adjunctive therapy at weeks a time when,0,0.5107914805412292
SAPHRIS,orthostatic hypotension,incidence great er than,1,0.4952535033226013
SAPHRIS,orthostatic hypotension,SAPHRIS incidence great er,1,0.4795059561729431
SAPHRIS,orthostatic hypotension,during acute adjunctive therapy at,0,0.5545469522476196
SAPHRIS,syncope,incidence greater an,1,0.55670166015625
SAPHRIS,syncope,an plac ebo that occurred during acute,1,0.6600174307823181
SAPHRIS,syncope,n Tabl e Table Adverse,1,0.5497223138809204
SAPHRIS,syncope,More of Adult,0,0.4852340519428253
SAPHRIS,syncope,the trial are shown n  Tabl e Table Adverse,1,0.5315406322479248
SAPHRIS,syncope,n Tabl e Table Adverse Reactions Reported,1,0.5626801252365112
SAPHRIS,syncope,n Tabl,1,0.516350269317627
SAPHRIS,syncope,the trial are shown n  Tabl e Table Adverse Reactions Reported,1,0.5488021969795227
SAPHRIS,syncope,"ials 
  SAPHRIS",1,0.45875149965286255
SAPHRIS,syncope,mg to mg twice daily with flexible dosing Extrapyramidal symptoms,0,0.5177034735679626
SAPHRIS,syncope,"ials 
  SAPHRIS mg",1,0.47085171937942505
SAPHRIS,syncope,Group at Weeks,0,0.4606814384460449
SAPHRIS,syncope,"ials 
  SAPHRIS mg to mg twice",1,0.5174449682235718
SAPHRIS,syncope,at,0,0.5256825089454651
SAPHRIS,syncope,"ials 
 ",1,0.45108360052108765
SAPHRIS,syncope,Weeks in Adjunctive Bipolar,0,0.5651383399963379
SAPHRIS,syncope,d Term,1,0.45961886644363403
SAPHRIS,syncope,SAPHRIS mg or mg twice,0,0.5207340717315674
SAPHRIS,syncope,N testina l disorders,1,0.5235903263092041
SAPHRIS,syncope,l disorders,0,0.534639835357666
SAPHRIS,neutropenia,"dystonia, p",1,0.4914189279079437
SAPHRIS,neutropenia,Dystonia,0,0.5017026662826538
SAPHRIS,neutropenia,occur in susceptible,0,0.5597108006477356
SAPHRIS,neutropenia,"dystonia, p rolonged abnormal contractions of",1,0.4635785222053528
SAPHRIS,neutropenia,"dystonia, p rolonged abnormal contractions of muscle",1,0.4514215886592865
SAPHRIS,Agranulocytosis,during the f irst few days of treatment,1,0.5090705156326294
SAPHRIS,Agranulocytosis,during the f irst few,1,0.46048182249069214
SAPHRIS,Agranulocytosis,of,0,0.4949222505092621
SAPHRIS,Agranulocytosis,susceptible ls during the,1,0.5194191932678223
SAPHRIS,Agranulocytosis,contractions of muscle groups may occur in,0,0.4702482521533966
SAPHRIS,Agranulocytosis,include spasm of the neck muscles sometimes,0,0.4787251353263855
SAPHRIS,Agranulocytosis,ls during the f,1,0.48918017745018005
SAPHRIS,fatal,few s of,1,0.4756566882133484
SAPHRIS,fatal,spasm of the neck muscles sometimes progressing to,0,0.5367489457130432
SAPHRIS,fatal,of the neck muscles,0,0.4527190327644348
SAPHRIS,fatal,s of treatment Dystonic symptoms include spasm,1,0.5041365623474121
SAPHRIS,fatal,s of treatment Dystonic symptoms include,1,0.47713208198547363
SAPHRIS,fatal,s of,1,0.5307731628417969
SAPHRIS,fatal,of muscle groups may occur in susceptible,0,0.530982494354248
SAPHRIS,increases in QTc interval,adult trials the incidence of EPSre,0,0.5977655053138733
SAPHRIS,increases in QTc interval,for d patients was 6% versus  for placebo In shortterm placebocontrolled,1,0.556516170501709
SAPHRIS,increases in QTc interval,placebocontrolled bipolar mania adult trials,0,0.5370218753814697
SAPHRIS,increases in QTc interval,d patients was,1,0.5052672028541565
SAPHRIS,increases in QTc interval,versus for placebo and the incidence of akathisiarelated,0,0.5730563998222351
SAPHRIS,increases in QTc interval,akathisiarelated events for d patients,1,0.575351357460022
SAPHRIS,QTc increases,events related to akathisia for SAPHRIStreated patients was versus for,0,0.47701388597488403
SAPHRIS,QTc increases,was versus,0,0.48705044388771057
SAPHRIS,QTc increases,f EPS-related events excluding,1,0.5063693523406982
SAPHRIS,QTc increases,f EPS-related events excluding events,1,0.4924209713935852
SAPHRIS,QTc increases,mania,0,0.4886552393436432
SAPHRIS,QTc of >=500 msec,ents was 7% versu s for placebo and the,1,0.5143331289291382
SAPHRIS,QTc of >=500 msec,mania,0,0.49716901779174805
SAPHRIS,QTc of >=500 msec,and the,0,0.5061277747154236
SAPHRIS,QTc of >=500 msec,for SAPHRIStreated,0,0.48175525665283203
SAPHRIS,QTc of >=500 msec,for SAPHRIStreated ents was 7%,1,0.5149877667427063
SAPHRIS,QTc of >=500 msec,for SAPHRIStreated ents was 7% versu s for placebo and,1,0.5077255368232727
SAPHRIS,QT prolongations,disorder,0,0.4881228804588318
SAPHRIS,QT prolongations,pediatric al with bipolar  I disorder the,1,0.4721289277076721
SAPHRIS,QT prolongations,al with bipolar I disorder,1,0.4746007025241852
SAPHRIS,QT prolongations,of EPSrelated events,0,0.5050262212753296
SAPHRIS,delayed ventricular repolarization,daily respectively compared,1,0.47740137577056885
SAPHRIS,delayed ventricular repolarization,as,0,0.4805590510368347
SAPHRIS,delayed ventricular repolarization,twice daily respectively compared to,1,0.48877131938934326
SAPHRIS,delayed ventricular repolarization,oromandibular dystonia m,0,0.49488550424575806
SAPHRIS,delayed ventricular repolarization,twice daily respectively compared to 3% for placebo-treated patients EPSrelated events,1,0.5050719976425171
SAPHRIS,delayed ventricular repolarization,twice daily respectively compared,1,0.49026551842689514
SAPHRIS,delayed ventricular repolarization,daily respectively compared to,1,0.4762391448020935
SAPHRIS,delayed ventricular repolarization,3% for placebo-treated patients EPSrelated,1,0.4763299822807312
SAPHRIS,delayed ventricular repolarization,3% for placebo-treated patients EPSrelated events include bradykinesia,1,0.5217914581298828
SAPHRIS,Hyperprolactinemia,was unitsL compared to a decrease,0,0.5030549764633179
SAPHRIS,Hyperprolactinemia,S-treated patients was unitsL compared,1,0.5106285810470581
SAPHRIS,Hyperprolactinemia,transaminase levels for S-treated patients,1,0.5409882664680481
SAPHRIS,Hyperprolactinemia,to a decrease of unitsL for placebotreated patients The,0,0.4777674674987793
SAPHRIS,Hyperprolactinemia,S-treated patients was unitsL compared to a,1,0.5125659704208374
SAPHRIS,Hyperprolactinemia,S-treated patients was unitsL,1,0.5221360921859741
SAPHRIS,Hyperprolactinemia,schizophrenia adult trials the mean,0,0.5289506912231445
SAPHRIS,suppress hypothalamic GnRH,patients The proportion of patients with transaminase e,0,0.43920326232910156
