drug_name,section_name,subsection_name,term,meddra_code
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",hemorrhagic gastritis,10019604.0
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",hemorrhagic erosive gastritis,10067786.0
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",gastrointestinal ulcer,10061459.0
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",hypersensitivity reactions,
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",urticaria,10046735.0
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",rash,10037844.0
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",pruritus,10037087.0
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",allergic edema,10060934.0
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",anaphylactic reaction,10002198.0
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",anaphylactic shock,10002199.0
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",major bleeding events,
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",fatal bleeding,
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",symptomatic bleeding,10078935.0
PRADAXA,adverse reactions,"Table 2 Adjudicated Major Bleeding Events in Treated Patientsa aPatients during treatment or within 2 days of stopping study treatment. Major bleeding events within each subcategory were counted once per patient, but patients may have contributed events to multiple subcategories. bAnnual event rate per 100 pt-years = 100 * number of subjects with event/subject-years. Subject-years is defined as cumulative number of days from first drug intake to event date, date of last drug intake + 2, death date (whatever occurred first) across all treated subjects divided by 365.25. In case of recurrent events of the same category, the first event was considered. cDefined as bleeding accompanied by one or more of the following: a decrease in hemoglobin of >=2 g/dL, a transfusion of 2 or more units of packed red blood cells, bleeding at a critical site or with fatal outcome. dIntracranial bleed included intracerebral (hemorrhagic stroke), subarachnoid, and subdural bleeds. eOn-treatment analysis based on the safety population, compared to ITT analysis presented in Section 14 Clinical Studies. fFatal bleed: Adjudicated major bleed as defined above with investigator reported fatal outcome and adjudicated death with primary cause from bleeding. gNon-intracranial fatal bleed: Adjudicated major bleed as defined above and adjudicated death with primary cause from bleeding but without symptomatic intracranial bleed based on investigator's clinical assessment. Event PRADAXA 150 mgN = 6059n (%/year b ) WarfarinN = 5998n (%/year b ) PRADAXA 150 mgvs. WarfarinHR (95% CI) Major Bleeding c 350 (3.47) 374 (3.58) 0.97 (0.84, 1.12) Intracranial Hemorrhage (ICH) d 23 (0.22) 82 (0.77) 0.29 (0.18, 0.46) Hemorrhagic Stroke e 6 (0.06) 40 (0.37) 0.16 (0.07, 0.37) Other ICH 17 (0.17) 46 (0.43) 0.38 (0.22, 0.67) Gastrointestinal 162 (1.59) 111 (1.05) 1.51 (1.19, 1.92) Fatal Bleeding f 7 (0.07) 16 (0.15) 0.45 (0.19, 1.10) ICH 3 (0.03) 9 (0.08) 0.35 (0.09, 1.28) Non-intracranial g 4 (0.04) 7 (0.07) 0.59 (0.17, 2.02) There was a higher rate of any gastrointestinal bleeds in patients receiving PRADAXA 150 mg than in patients receiving warfarin (6.6% vs. 4.2%, respectively).",intraocular bleeding,
