section_id,reaction_string,drug_name,meddra_pt,meddra_pt_id,meddra_llt,meddra_llt_id,section_name,section,str,discontinuous_term,negated_term,meddra_exact_term
S1,cutaneous reactions,ZYDELIG,Skin reaction,10040914.0,,,adverse reactions,S1,cutaneous reactions,0.0,0.0,0
S1,anaphylaxis,ZYDELIG,Anaphylactic reaction,10002198.0,Anaphylaxis,10002218.0,adverse reactions,S1,anaphylaxis,0.0,0.0,1
S1,neutropenia,ZYDELIG,Neutropenia,10029354.0,,,adverse reactions,S1,neutropenia,0.0,0.0,1
S1,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,pyrexia,ZYDELIG,Pyrexia,10037660.0,,,adverse reactions,S1,pyrexia,0.0,0.0,1
S1,fatigue,ZYDELIG,Fatigue,10016256.0,,,adverse reactions,S1,fatigue,0.0,0.0,1
S1,nausea,ZYDELIG,Nausea,10028813.0,,,adverse reactions,S1,nausea,0.0,0.0,1
S1,cough,ZYDELIG,Cough,10011224.0,,,adverse reactions,S1,cough,0.0,0.0,1
S1,pneumonia,ZYDELIG,Pneumonia,10035664.0,,,adverse reactions,S1,pneumonia,0.0,0.0,1
S1,abdominal pain,ZYDELIG,Abdominal pain,10000081.0,,,adverse reactions,S1,abdominal pain,0.0,0.0,1
S1,chills,ZYDELIG,Chills,10008531.0,,,adverse reactions,S1,chills,0.0,0.0,1
S1,rash,ZYDELIG,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,neutropenia,ZYDELIG,Neutropenia,10029354.0,,,adverse reactions,S1,neutropenia,0.0,0.0,1
S1,hypertriglyceridemia,ZYDELIG,Hypertriglyceridaemia,10020869.0,Hypertriglyceridemia,10020870.0,adverse reactions,S1,hypertriglyceridemia,0.0,0.0,1
S1,hyperglycemia,ZYDELIG,Hyperglycaemia,10020635.0,Hyperglycemia,10020639.0,adverse reactions,S1,hyperglycemia,0.0,0.0,1
S1,alt elevations,ZYDELIG,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,alt elevations,0.0,0.0,0
S1,ast elevations,ZYDELIG,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,adverse reactions,S1,ast elevations,0.0,0.0,0
S1,pneumonia,ZYDELIG,Pneumonia,10035664.0,,,adverse reactions,S1,pneumonia,0.0,0.0,1
S1,pyrexia,ZYDELIG,Pyrexia,10037660.0,,,adverse reactions,S1,pyrexia,0.0,0.0,1
S1,sepsis,ZYDELIG,Sepsis,10040047.0,,,adverse reactions,S1,sepsis,0.0,0.0,1
S1,febrile neutropenia,ZYDELIG,Febrile neutropenia,10016288.0,,,adverse reactions,S1,febrile neutropenia,0.0,0.0,1
S1,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,hepatotoxicity,ZYDELIG,Hepatotoxicity,10019851.0,,,adverse reactions,S1,hepatotoxicity,0.0,0.0,1
S1,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,colitis,ZYDELIG,Colitis,10009887.0,,,adverse reactions,S1,colitis,0.0,0.0,1
S1,elevated transaminases,ZYDELIG,Transaminases increased,10054889.0,,,adverse reactions,S1,elevated transaminases,0.0,0.0,0
S1,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,colitis,ZYDELIG,Colitis,10009887.0,,,adverse reactions,S1,colitis,0.0,0.0,1
S1,rash,ZYDELIG,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,nausea,ZYDELIG,Nausea,10028813.0,,,adverse reactions,S1,nausea,0.0,0.0,1
S1,vomiting,ZYDELIG,Vomiting,10047700.0,,,adverse reactions,S1,vomiting,0.0,0.0,1
S1,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,gastroesophageal reflux disease,ZYDELIG,Gastrooesophageal reflux disease,10017885.0,Gastroesophageal reflux disease,10066874.0,adverse reactions,S1,gastroesophageal reflux disease,0.0,0.0,1
S1,stomatitis,ZYDELIG,Stomatitis,10042128.0,,,adverse reactions,S1,stomatitis,0.0,0.0,1
S1,headache,ZYDELIG,Headache,10019211.0,,,adverse reactions,S1,headache,0.0,0.0,1
S1,pyrexia,ZYDELIG,Pyrexia,10037660.0,,,adverse reactions,S1,pyrexia,0.0,0.0,1
S1,chills,ZYDELIG,Chills,10008531.0,,,adverse reactions,S1,chills,0.0,0.0,1
S1,pain,ZYDELIG,Pain,10033371.0,,,adverse reactions,S1,pain,0.0,0.0,1
S1,rash,ZYDELIG,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,pneumonia,ZYDELIG,Pneumonia,10035664.0,,,adverse reactions,S1,pneumonia,0.0,0.0,1
S1,nasal congestion,ZYDELIG,Nasal congestion,10028735.0,,,adverse reactions,S1,nasal congestion,0.0,0.0,1
S1,sepsis,ZYDELIG,Sepsis,10040047.0,,,adverse reactions,S1,sepsis,0.0,0.0,1
S1,bronchitis,ZYDELIG,Bronchitis,10006451.0,,,adverse reactions,S1,bronchitis,0.0,0.0,1
S1,sinusitis,ZYDELIG,Sinusitis,10040753.0,,,adverse reactions,S1,sinusitis,0.0,0.0,1
S1,urinary tract infection,ZYDELIG,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infection,0.0,0.0,1
S1,arthralgia,ZYDELIG,Arthralgia,10003239.0,,,adverse reactions,S1,arthralgia,0.0,0.0,1
S1,neutrophil count decreased,ZYDELIG,Neutrophil count decreased,10029366.0,,,adverse reactions,S1,neutrophil count decreased,0.0,0.0,1
S1,lymphocyte count decreased,ZYDELIG,Lymphocyte count decreased,10025256.0,,,adverse reactions,S1,lymphocyte count decreased,0.0,0.0,1
S1,lymphocyte count increased,ZYDELIG,Lymphocyte count increased,10025258.0,,,adverse reactions,S1,lymphocyte count increased,0.0,0.0,1
S1,alt increased,ZYDELIG,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,alt increased,0.0,0.0,1
S1,ast increased,ZYDELIG,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,adverse reactions,S1,ast increased,0.0,0.0,1
S1,ggt increased,ZYDELIG,Gamma-glutamyltransferase increased,10017693.0,GGT increased,10056910.0,adverse reactions,S1,ggt increased,0.0,0.0,1
S1,hypertriglyceridemia,ZYDELIG,Hypertriglyceridaemia,10020869.0,Hypertriglyceridemia,10020870.0,adverse reactions,S1,hypertriglyceridemia,0.0,0.0,1
S1,hyperglycemia,ZYDELIG,Hyperglycaemia,10020635.0,Hyperglycemia,10020639.0,adverse reactions,S1,hyperglycemia,0.0,0.0,1
S1,hypoglycemia,ZYDELIG,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0.0,0.0,1
S1,hyponatremia,ZYDELIG,Hyponatraemia,10021036.0,Hyponatremia,10021038.0,adverse reactions,S1,hyponatremia,0.0,0.0,1
S1,pneumonia,ZYDELIG,Pneumonia,10035664.0,,,adverse reactions,S1,pneumonia,0.0,0.0,1
S1,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,pyrexia,ZYDELIG,Pyrexia,10037660.0,,,adverse reactions,S1,pyrexia,0.0,0.0,1
S1,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,pneumonia,ZYDELIG,Pneumonia,10035664.0,,,adverse reactions,S1,pneumonia,0.0,0.0,1
S1,elevated transaminases,ZYDELIG,Transaminases increased,10054889.0,,,adverse reactions,S1,elevated transaminases,0.0,0.0,0
S1,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,nausea,ZYDELIG,Nausea,10028813.0,,,adverse reactions,S1,nausea,0.0,0.0,1
S1,abdominal pain,ZYDELIG,Abdominal pain,10000081.0,,,adverse reactions,S1,abdominal pain,0.0,0.0,1
S1,vomiting,ZYDELIG,Vomiting,10047700.0,,,adverse reactions,S1,vomiting,0.0,0.0,1
S1,fatigue,ZYDELIG,Fatigue,10016256.0,,,adverse reactions,S1,fatigue,0.0,0.0,1
S1,pyrexia,ZYDELIG,Pyrexia,10037660.0,,,adverse reactions,S1,pyrexia,0.0,0.0,1
S1,asthenia,ZYDELIG,Asthenia,10003549.0,,,adverse reactions,S1,asthenia,0.0,0.0,1
S1,peripheral edema,ZYDELIG,Oedema peripheral,10030124.0,Peripheral edema,10034570.0,adverse reactions,S1,peripheral edema,0.0,0.0,1
S1,upper respiratory tract infection,ZYDELIG,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,pneumonia,ZYDELIG,Pneumonia,10035664.0,,,adverse reactions,S1,pneumonia,0.0,0.0,1
S1,cough,ZYDELIG,Cough,10011224.0,,,adverse reactions,S1,cough,0.0,0.0,1
S1,dyspnea,ZYDELIG,Dyspnoea,10013968.0,Dyspnea,10013963.0,adverse reactions,S1,dyspnea,0.0,0.0,1
S1,rash,ZYDELIG,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,night sweats,ZYDELIG,Night sweats,10029410.0,,,adverse reactions,S1,night sweats,0.0,0.0,1
S1,headache,ZYDELIG,Headache,10019211.0,,,adverse reactions,S1,headache,0.0,0.0,1
S1,decreased appetite,ZYDELIG,Decreased appetite,10061428.0,,,adverse reactions,S1,decreased appetite,0.0,0.0,1
S1,insomnia,ZYDELIG,Insomnia,10022437.0,,,adverse reactions,S1,insomnia,0.0,0.0,1
S1,alt increased,ZYDELIG,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,alt increased,0.0,0.0,1
S1,ast increased,ZYDELIG,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,adverse reactions,S1,ast increased,0.0,0.0,1
S1,neutrophils decreased,ZYDELIG,Neutrophil count decreased,10029366.0,,,adverse reactions,S1,neutrophils decreased,0.0,0.0,0
S1,hemoglobin decreased,ZYDELIG,Haemoglobin decreased,10018884.0,Hemoglobin decreased,10019483.0,adverse reactions,S1,hemoglobin decreased,0.0,0.0,1
S1,platelets decreased,ZYDELIG,Platelet count decreased,10035528.0,Platelets decreased,10035545.0,adverse reactions,S1,platelets decreased,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,toxicities,ZYDELIG,Toxicity to various agents,10070863.0,Drug toxicity,10013746.0,boxed warnings,S2,toxicities,0.0,0.0,0
S2,toxicities hepatic,ZYDELIG,Hepatotoxicity,10019851.0,,,boxed warnings,S2,toxicities hepatic,1.0,0.0,0
S2,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,boxed warnings,S2,diarrhea,0.0,0.0,1
S2,colitis,ZYDELIG,Colitis,10009887.0,,,boxed warnings,S2,colitis,0.0,0.0,1
S2,pneumonitis,ZYDELIG,Pneumonitis,10035742.0,,,boxed warnings,S2,pneumonitis,0.0,0.0,1
S2,intestinal perforation,ZYDELIG,Intestinal perforation,10022694.0,,,boxed warnings,S2,intestinal perforation,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,toxicities,ZYDELIG,Toxicity to various agents,10070863.0,Drug toxicity,10013746.0,boxed warnings,S2,toxicities,0.0,0.0,0
S2,toxicities hepatic,ZYDELIG,Hepatotoxicity,10019851.0,,,boxed warnings,S2,toxicities hepatic,1.0,0.0,0
S2,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,boxed warnings,S2,diarrhea,0.0,0.0,1
S2,colitis,ZYDELIG,Colitis,10009887.0,,,boxed warnings,S2,colitis,0.0,0.0,1
S2,pneumonitis,ZYDELIG,Pneumonitis,10035742.0,,,boxed warnings,S2,pneumonitis,0.0,0.0,1
S2,intestinal perforation,ZYDELIG,Intestinal perforation,10022694.0,,,boxed warnings,S2,intestinal perforation,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,hepatotoxicity,ZYDELIG,Hepatotoxicity,10019851.0,,,boxed warnings,S2,hepatotoxicity,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,boxed warnings,S2,diarrhea,0.0,0.0,1
S2,colitis,ZYDELIG,Colitis,10009887.0,,,boxed warnings,S2,colitis,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,pneumonitis,ZYDELIG,Pneumonitis,10035742.0,,,boxed warnings,S2,pneumonitis,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,intestinal perforation,ZYDELIG,Intestinal perforation,10022694.0,,,boxed warnings,S2,intestinal perforation,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,toxicities,ZYDELIG,Toxicity to various agents,10070863.0,Drug toxicity,10013746.0,boxed warnings,S2,toxicities,0.0,0.0,0
S2,toxicities hepatic,ZYDELIG,Hepatotoxicity,10019851.0,,,boxed warnings,S2,toxicities hepatic,1.0,0.0,0
S2,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,boxed warnings,S2,diarrhea,0.0,0.0,1
S2,colitis,ZYDELIG,Colitis,10009887.0,,,boxed warnings,S2,colitis,0.0,0.0,1
S2,pneumonitis,ZYDELIG,Pneumonitis,10035742.0,,,boxed warnings,S2,pneumonitis,0.0,0.0,1
S2,intestinal perforation,ZYDELIG,Intestinal perforation,10022694.0,,,boxed warnings,S2,intestinal perforation,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,hepatotoxicity,ZYDELIG,Hepatotoxicity,10019851.0,,,boxed warnings,S2,hepatotoxicity,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,boxed warnings,S2,diarrhea,0.0,0.0,1
S2,colitis,ZYDELIG,Colitis,10009887.0,,,boxed warnings,S2,colitis,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,pneumonitis,ZYDELIG,Pneumonitis,10035742.0,,,boxed warnings,S2,pneumonitis,0.0,0.0,1
S2,fatal,ZYDELIG,Death,10011906.0,,,boxed warnings,S2,fatal,0.0,0.0,0
S2,intestinal perforation,ZYDELIG,Intestinal perforation,10022694.0,,,boxed warnings,S2,intestinal perforation,0.0,0.0,1
S3,cutaneous reactions,ZYDELIG,Skin reaction,10040914.0,,,warnings and precautions,S3,cutaneous reactions,0.0,0.0,0
S3,anaphylaxis,ZYDELIG,Anaphylactic reaction,10002198.0,Anaphylaxis,10002218.0,warnings and precautions,S3,anaphylaxis,0.0,0.0,1
S3,neutropenia,ZYDELIG,Neutropenia,10029354.0,,,warnings and precautions,S3,neutropenia,0.0,0.0,1
S3,embryo-fetal toxicity,ZYDELIG,Maternal drugs affecting foetus,10026923.0,Drug toxicity NEC affecting foetus,10013750.0,warnings and precautions,S3,embryo-fetal toxicity,0.0,0.0,0
S3,fetal harm,ZYDELIG,Foetal damage,10016852.0,Fetal damage,10054743.0,warnings and precautions,S3,fetal harm,0.0,0.0,0
S3,fatal,ZYDELIG,Death,10011906.0,,,warnings and precautions,S3,fatal,0.0,0.0,0
S3,hepatotoxicity,ZYDELIG,Hepatotoxicity,10019851.0,,,warnings and precautions,S3,hepatotoxicity,0.0,0.0,1
S3,elevations in alt,ZYDELIG,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,warnings and precautions,S3,elevations in alt,0.0,0.0,0
S3,elevations in ast,ZYDELIG,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,warnings and precautions,S3,elevations in ast,1.0,0.0,0
S3,recurrence alt elevations,ZYDELIG,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,warnings and precautions,S3,recurrence alt elevations,1.0,0.0,0
S3,recurrence ast elevations,ZYDELIG,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,warnings and precautions,S3,recurrence ast elevations,1.0,0.0,0
S3,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,warnings and precautions,S3,diarrhea,0.0,0.0,1
S3,colitis,ZYDELIG,Colitis,10009887.0,,,warnings and precautions,S3,colitis,0.0,0.0,1
S3,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,warnings and precautions,S3,diarrhea,0.0,0.0,1
S3,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,warnings and precautions,S3,diarrhea,0.0,0.0,1
S3,fatal,ZYDELIG,Death,10011906.0,,,warnings and precautions,S3,fatal,0.0,0.0,0
S3,pneumonitis,ZYDELIG,Pneumonitis,10035742.0,,,warnings and precautions,S3,pneumonitis,0.0,0.0,1
S3,fatal,ZYDELIG,Death,10011906.0,,,warnings and precautions,S3,fatal,0.0,0.0,0
S3,intestinal perforation,ZYDELIG,Intestinal perforation,10022694.0,,,warnings and precautions,S3,intestinal perforation,0.0,0.0,1
S3,diarrhea,ZYDELIG,Diarrhoea,10012735.0,Diarrhea,10012727.0,warnings and precautions,S3,diarrhea,0.0,0.0,1
S3,toxic epidermal necrolysis,ZYDELIG,Toxic epidermal necrolysis,10044223.0,,,warnings and precautions,S3,toxic epidermal necrolysis,0.0,0.0,1
S3,ten,ZYDELIG,Toxic epidermal necrolysis,10044223.0,TEN,10043221.0,warnings and precautions,S3,ten,0.0,0.0,1
S3,cutaneous reactions,ZYDELIG,Skin reaction,10040914.0,,,warnings and precautions,S3,cutaneous reactions,0.0,0.0,0
S3,dermatitis exfoliative,ZYDELIG,Dermatitis exfoliative,10012455.0,,,warnings and precautions,S3,dermatitis exfoliative,0.0,0.0,1
S3,rash,ZYDELIG,Rash,10037844.0,,,warnings and precautions,S3,rash,0.0,0.0,1
S3,rash erythematous,ZYDELIG,Rash erythematous,10037855.0,,,warnings and precautions,S3,rash erythematous,0.0,0.0,1
S3,rash generalized,ZYDELIG,Rash generalised,10037858.0,Generalized rash,10049201.0,warnings and precautions,S3,rash generalized,0.0,0.0,0
S3,rash macular,ZYDELIG,Rash macular,10037867.0,,,warnings and precautions,S3,rash macular,0.0,0.0,1
S3,rash maculo-papular,ZYDELIG,Rash maculo-papular,10037868.0,,,warnings and precautions,S3,rash maculo-papular,0.0,0.0,1
S3,rash papular,ZYDELIG,Rash papular,10037876.0,,,warnings and precautions,S3,rash papular,0.0,0.0,1
S3,rash pruritic,ZYDELIG,Rash pruritic,10037884.0,,,warnings and precautions,S3,rash pruritic,0.0,0.0,1
S3,exfoliative rash,ZYDELIG,Exfoliative rash,10064579.0,,,warnings and precautions,S3,exfoliative rash,0.0,0.0,1
S3,skin disorder,ZYDELIG,Skin disorder,10040831.0,,,warnings and precautions,S3,skin disorder,0.0,0.0,1
S3,allergic reactions,ZYDELIG,Hypersensitivity,10020751.0,Allergic reaction,10001718.0,warnings and precautions,S3,allergic reactions,0.0,0.0,0
S3,anaphylaxis,ZYDELIG,Anaphylactic reaction,10002198.0,Anaphylaxis,10002218.0,warnings and precautions,S3,anaphylaxis,0.0,0.0,1
S3,neutropenia,ZYDELIG,Neutropenia,10029354.0,,,warnings and precautions,S3,neutropenia,0.0,0.0,1
S3,fetal harm,ZYDELIG,Foetal damage,10016852.0,Fetal damage,10054743.0,warnings and precautions,S3,fetal harm,0.0,0.0,0
S3,teratogenic,,,,,,,,,,,0
S1,infections,SIMPONI,Infection,10021789.0,,,adverse reactions,S1,infections,0.0,0.0,0
S1,malignancies,SIMPONI,Neoplasm malignant,10028997.0,,,adverse reactions,S1,malignancies,0.0,0.0,0
S1,upper respiratory tract infection,SIMPONI,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,viral infection,SIMPONI,Viral infection,10047461.0,,,adverse reactions,S1,viral infection,0.0,0.0,1
S1,bronchitis,SIMPONI,Bronchitis,10006451.0,,,adverse reactions,S1,bronchitis,0.0,0.0,1
S1,hypertension,SIMPONI,Hypertension,10020772.0,,,adverse reactions,S1,hypertension,0.0,0.0,1
S1,rash,SIMPONI,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,upper respiratory tract infection,SIMPONI,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,infections,SIMPONI,Infection,10021789.0,,,adverse reactions,S1,infections,0.0,0.0,0
S1,sepsis,SIMPONI,Sepsis,10040047.0,,,adverse reactions,S1,sepsis,0.0,0.0,1
S1,pneumonia,SIMPONI,Pneumonia,10035664.0,,,adverse reactions,S1,pneumonia,0.0,0.0,1
S1,cellulitis,SIMPONI,Cellulitis,10007882.0,,,adverse reactions,S1,cellulitis,0.0,0.0,1
S1,abscess,SIMPONI,Abscess,10000269.0,,,adverse reactions,S1,abscess,0.0,0.0,1
S1,opportunistic infections,SIMPONI,Opportunistic infection,10030901.0,,,adverse reactions,S1,opportunistic infections,0.0,0.0,0
S1,tuberculosis,SIMPONI,Tuberculosis,10044755.0,,,adverse reactions,S1,tuberculosis,0.0,0.0,1
S1,tb,SIMPONI,Tuberculosis,10044755.0,TB,10043148.0,adverse reactions,S1,tb,0.0,0.0,1
S1,invasive fungal infections,SIMPONI,Systemic mycosis,10052366.0,Invasive mycosis,10062642.0,adverse reactions,S1,invasive fungal infections,0.0,0.0,0
S1,tb,SIMPONI,Tuberculosis,10044755.0,TB,10043148.0,adverse reactions,S1,tb,0.0,0.0,1
S1,pulmonary tb,SIMPONI,Pulmonary tuberculosis,10037440.0,Pulmonary TB,10037435.0,adverse reactions,S1,pulmonary tb,1.0,0.0,1
S1,extrapulmonary tb,SIMPONI,Extrapulmonary tuberculosis,10064445.0,,,adverse reactions,S1,extrapulmonary tb,0.0,0.0,0
S1,tb,SIMPONI,Tuberculosis,10044755.0,TB,10043148.0,adverse reactions,S1,tb,0.0,0.0,1
S1,infections,SIMPONI,Infection,10021789.0,,,adverse reactions,S1,infections,0.0,0.0,0
S1,infections,SIMPONI,Infection,10021789.0,,,adverse reactions,S1,infections,0.0,0.0,0
S1,infections,SIMPONI,Infection,10021789.0,,,adverse reactions,S1,infections,0.0,0.0,0
S1,infections,SIMPONI,Infection,10021789.0,,,adverse reactions,S1,infections,0.0,0.0,0
S1,active tb,SIMPONI,Tuberculosis,10044755.0,Active tuberculosis,10071157.0,adverse reactions,S1,active tb,0.0,0.0,0
S1,opportunistic infections,SIMPONI,Opportunistic infection,10030901.0,,,adverse reactions,S1,opportunistic infections,0.0,0.0,0
S1,malignancy,SIMPONI,Neoplasm malignant,10028997.0,,,adverse reactions,S1,malignancy,0.0,0.0,0
S1,lymphoma,SIMPONI,Lymphoma,10025310.0,,,adverse reactions,S1,lymphoma,0.0,0.0,1
S1,nmsc,SIMPONI,Skin cancer,10040808.0,Cancer of skin (excl melanoma),10007116.0,adverse reactions,S1,nmsc,0.0,0.0,0
S1,malignancies,SIMPONI,Neoplasm malignant,10028997.0,,,adverse reactions,S1,malignancies,0.0,0.0,0
S1,lymphoma,SIMPONI,Lymphoma,10025310.0,,,adverse reactions,S1,lymphoma,0.0,0.0,1
S1,nmsc,SIMPONI,Skin cancer,10040808.0,Cancer of skin (excl melanoma),10007116.0,adverse reactions,S1,nmsc,0.0,0.0,0
S1,nmsc,SIMPONI,Skin cancer,10040808.0,Cancer of skin (excl melanoma),10007116.0,adverse reactions,S1,nmsc,0.0,0.0,0
S1,hepatic reactions,,,,,,,,,,,0
S1,acute liver failure,,,,,,,,,,,0
S1,alt elevations,SIMPONI,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,alt elevations,0.0,0.0,0
S1,alt elevations,SIMPONI,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,alt elevations,0.0,0.0,0
S1,formation of autoantibodies,,,,,,,,,,,0
S1,lupus-like syndrome,,,,,,,,,,,0
S1,newly ana-positive,SIMPONI,Antinuclear antibody positive,10060055.0,ANA positive,10060060.0,adverse reactions,S1,newly ana-positive,0.0,0.0,0
S1,newly positive anti-dsdna antibodies,,,,,,,,,,,0
S1,infusion reaction,SIMPONI,Infusion related reaction,10051792.0,,,adverse reactions,S1,infusion reaction,0.0,0.0,0
S1,rash,SIMPONI,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,infusion reactions,,,,,,,,,,,0
S1,upper respiratory tract infection,SIMPONI,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,upper respiratory tract infection,SIMPONI,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,nasopharyngitis,SIMPONI,Nasopharyngitis,10028810.0,,,adverse reactions,S1,nasopharyngitis,0.0,0.0,1
S1,pharyngitis,SIMPONI,Pharyngitis,10034835.0,,,adverse reactions,S1,pharyngitis,0.0,0.0,1
S1,laryngitis,SIMPONI,Laryngitis,10023874.0,,,adverse reactions,S1,laryngitis,0.0,0.0,1
S1,rhinitis,SIMPONI,Rhinitis,10039083.0,,,adverse reactions,S1,rhinitis,0.0,0.0,1
S1,viral infections,SIMPONI,Viral infection,10047461.0,,,adverse reactions,S1,viral infections,0.0,0.0,0
S1,influenza,SIMPONI,Influenza,10022000.0,,,adverse reactions,S1,influenza,0.0,0.0,1
S1,herpes,SIMPONI,Herpes virus infection,10019973.0,Herpes NOS,10019944.0,adverse reactions,S1,herpes,0.0,0.0,0
S1,bacterial infections,SIMPONI,Bacterial infection,10060945.0,,,adverse reactions,S1,bacterial infections,0.0,0.0,0
S1,bronchitis,SIMPONI,Bronchitis,10006451.0,,,adverse reactions,S1,bronchitis,0.0,0.0,1
S1,vascular disorders,SIMPONI,Angiopathy,10059245.0,Vascular disorder,10047059.0,adverse reactions,S1,vascular disorders,0.0,0.0,0
S1,hypertension,SIMPONI,Hypertension,10020772.0,,,adverse reactions,S1,hypertension,0.0,0.0,1
S1,rash,SIMPONI,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,pyrexia,SIMPONI,Pyrexia,10037660.0,,,adverse reactions,S1,pyrexia,0.0,0.0,1
S1,blood disorders,SIMPONI,Blood disorder,10061590.0,,,adverse reactions,S1,blood disorders,1.0,0.0,0
S1,lymphatic disorders,SIMPONI,Lymphatic disorder,10052314.0,,,adverse reactions,S1,lymphatic disorders,0.0,0.0,0
S1,leukopenia,SIMPONI,Leukopenia,10024384.0,,,adverse reactions,S1,leukopenia,0.0,0.0,1
S1,superficial fungal infection,SIMPONI,Fungal infection,10017533.0,,,adverse reactions,S1,superficial fungal infection,0.0,0.0,0
S1,sinusitis,SIMPONI,Sinusitis,10040753.0,,,adverse reactions,S1,sinusitis,0.0,0.0,1
