drug_name,section_name,term,meddra_code
INVOKANA,warnings and precautions,hypersensitivity reactions,
INVOKANA,warnings and precautions,bone fracture,
INVOKANA,warnings and precautions,increased ldl-c,
VORAXAZE,adverse reactions,serious allergic reactions,
VORAXAZE,adverse reactions,anaphylactic reactions,
VORAXAZE,adverse reactions,paraesthesias,
VORAXAZE,adverse reactions,flushing,10016825.0
VORAXAZE,adverse reactions,nausea,10028813.0
VORAXAZE,adverse reactions,vomiting,10047700.0
VORAXAZE,adverse reactions,hypotension,10021097.0
VORAXAZE,adverse reactions,headache,10019211.0
VORAXAZE,adverse reactions,myelosuppression,10028584.0
VORAXAZE,adverse reactions,mucositis,10028127.0
VORAXAZE,adverse reactions,acute hepatitis,
VORAXAZE,adverse reactions,renal dysfunction,
VORAXAZE,adverse reactions,renal failure,10038435.0
VORAXAZE,adverse reactions,blurred vision,10005886.0
VORAXAZE,adverse reactions,diarrhea,10012735.0
VORAXAZE,adverse reactions,hypersensitivity,10020751.0
VORAXAZE,adverse reactions,hypertension,10020772.0
VORAXAZE,adverse reactions,rash,10037844.0
VORAXAZE,adverse reactions,throat irritation,10043521.0
VORAXAZE,adverse reactions,throat tightness,10043528.0
VORAXAZE,adverse reactions,tremor,10044565.0
VORAXAZE,warnings and precautions,serious allergic reactions,
VORAXAZE,warnings and precautions,anaphylactic reactions,
NESINA,adverse reactions,,
NESINA,warnings and precautions,,
GILENYA,adverse reactions,bradyarrhythmia,10049765.0
GILENYA,adverse reactions,atrioventricular blocks,
GILENYA,adverse reactions,infections,
GILENYA,adverse reactions,progressive multifocal leukoencephalopathy,10036807.0
GILENYA,adverse reactions,macular edema,10025415.0
GILENYA,adverse reactions,posterior reversible encephalopathy syndrome,10071066.0
GILENYA,adverse reactions,respiratory effects,
GILENYA,adverse reactions,liver injury,10067125.0
GILENYA,adverse reactions,headache,10019211.0
GILENYA,adverse reactions,liver transaminase elevation,
GILENYA,adverse reactions,diarrhea,10012735.0
GILENYA,adverse reactions,cough,10011224.0
GILENYA,adverse reactions,influenza,10022000.0
GILENYA,adverse reactions,sinusitis,10040753.0
GILENYA,adverse reactions,back pain,10003988.0
GILENYA,adverse reactions,abdominal pain,10000081.0
GILENYA,adverse reactions,pain in extremity,10033425.0
GILENYA,adverse reactions,serum transaminase elevations,
GILENYA,adverse reactions,basal cell carcinoma,10004146.0
GILENYA,adverse reactions,influenza,10022000.0
GILENYA,adverse reactions,sinusitis,10040753.0
GILENYA,adverse reactions,bronchitis,10006451.0
GILENYA,adverse reactions,herpes zoster,10019974.0
GILENYA,adverse reactions,tinea versicolor,10043875.0
GILENYA,adverse reactions,bradycardia,10006093.0
GILENYA,adverse reactions,headache,10019211.0
GILENYA,adverse reactions,migraine,10027599.0
GILENYA,adverse reactions,nausea,10028813.0
GILENYA,adverse reactions,diarrhea,10012735.0
GILENYA,adverse reactions,abdominal pain,10000081.0
GILENYA,adverse reactions,asthenia,10003549.0
GILENYA,adverse reactions,back pain,10003988.0
GILENYA,adverse reactions,pain in extremity,10033425.0
GILENYA,adverse reactions,alopecia,10001760.0
GILENYA,adverse reactions,actinic keratosis,10000614.0
GILENYA,adverse reactions,liver transaminase elevations,
GILENYA,adverse reactions,blood triglycerides increased,10005839.0
GILENYA,adverse reactions,cough,10011224.0
GILENYA,adverse reactions,dyspnea,10013968.0
GILENYA,adverse reactions,vision blurred,10047513.0
GILENYA,adverse reactions,hypertension,10020772.0
GILENYA,adverse reactions,lymphopenia,10025327.0
GILENYA,adverse reactions,leukopenia,10024384.0
GILENYA,adverse reactions,skin papilloma,10040907.0
GILENYA,adverse reactions,basal cell carcinoma,10004146.0
GILENYA,adverse reactions,dizziness,10013573.0
GILENYA,adverse reactions,pneumonia,10035664.0
GILENYA,adverse reactions,eczema,10014184.0
GILENYA,adverse reactions,pruritus,10037087.0
GILENYA,adverse reactions,vascular events,
GILENYA,adverse reactions,ischemic and hemorrhagic strokes,
GILENYA,adverse reactions,peripheral arterial occlusive disease,10062585.0
GILENYA,adverse reactions,lymphomas,
GILENYA,warnings and precautions,,
HALAVEN,adverse reactions,,
HALAVEN,warnings and precautions,neutropenia,10029354.0
HALAVEN,warnings and precautions,peripheral neuropathy,10080342.0
HALAVEN,warnings and precautions,embryo-fetal toxicity,
HALAVEN,warnings and precautions,qt prolongation,
HALAVEN,warnings and precautions,congestive heart failure,10010684.0
HALAVEN,warnings and precautions,bradyarrhythmias,
HALAVEN,warnings and precautions,electrolyte abnormalities,
HALAVEN,warnings and precautions,congenital long qt syndrome,
HALAVEN,warnings and precautions,severe neutropenia,
HALAVEN,warnings and precautions,febrile neutropenia,10016288.0
HALAVEN,warnings and precautions,grade 3 or 4 cytopenias,
HALAVEN,warnings and precautions,grade 3 peripheral neuropathy,
HALAVEN,warnings and precautions,grade 4 peripheral neuropathy,
HALAVEN,warnings and precautions,peripheral motor and sensory neuropathy,
HALAVEN,warnings and precautions,embryo-fetal toxicity,
HALAVEN,warnings and precautions,teratogenicity,10043275.0
HALAVEN,warnings and precautions,hypokalemia,10021015.0
HALAVEN,warnings and precautions,hypomagnesemia,10021027.0
INTELENCE,adverse reactions,,
INTELENCE,warnings and precautions,severe skin reactions,
INTELENCE,warnings and precautions,fatal skin reactions,
INTELENCE,warnings and precautions,stevens-johnson syndrome,10042033.0
INTELENCE,warnings and precautions,hypersensitivity reaction,10020756.0
INTELENCE,warnings and precautions,toxic epidermal necrolysis,10044223.0
INTELENCE,warnings and precautions,erythema multiforme,10015218.0
INTELENCE,warnings and precautions,severe hypersensitivity,
INTELENCE,warnings and precautions,severe rash,
INTELENCE,warnings and precautions,rash with systemic symptoms,
INTELENCE,warnings and precautions,liver transaminase elevations,
INTELENCE,warnings and precautions,drug rash with eosinophilia and systemic symptoms (dress),
INTELENCE,warnings and precautions,rash,10037844.0
INTELENCE,warnings and precautions,constitutional findings,
INTELENCE,warnings and precautions,organ dysfunction,
INTELENCE,warnings and precautions,hepatic failure,10019663.0
INTELENCE,warnings and precautions,grade 3 and 4 rashes,
INTELENCE,warnings and precautions,severe skin reactions,
INTELENCE,warnings and precautions,rash accompanied by fever,
INTELENCE,warnings and precautions,general malaise,10018066.0
INTELENCE,warnings and precautions,fatigue,10016256.0
INTELENCE,warnings and precautions,muscle or joint aches,
INTELENCE,warnings and precautions,blisters,10005216.0
INTELENCE,warnings and precautions,oral lesions,
INTELENCE,warnings and precautions,conjunctivitis,10010741.0
INTELENCE,warnings and precautions,facial edema,
INTELENCE,warnings and precautions,hepatitis,10019717.0
INTELENCE,warnings and precautions,eosinophilia,10014950.0
INTELENCE,warnings and precautions,angioedema,10002424.0
INTELENCE,warnings and precautions,redistribution/accumulation of body fat,
INTELENCE,warnings and precautions,central obesity,10065941.0
INTELENCE,warnings and precautions,dorsocervical fat enlargement (buffalo hump),
INTELENCE,warnings and precautions,peripheral wasting,
INTELENCE,warnings and precautions,facial wasting,10056866.0
INTELENCE,warnings and precautions,breast enlargement,10006242.0
INTELENCE,warnings and precautions,"""cushingoid appearance""",
INTELENCE,warnings and precautions,immune reconstitution syndrome,10054014.0
INTELENCE,warnings and precautions,inflammatory response,
INTELENCE,warnings and precautions,mycobacterium avium infection,
INTELENCE,warnings and precautions,cytomegalovirus,
INTELENCE,warnings and precautions,pneumocystis jiroveci pneumonia (pcp),
INTELENCE,warnings and precautions,tuberculosis,10044755.0
INTELENCE,warnings and precautions,autoimmune disorders,10003816.0
INTELENCE,warnings and precautions,graves' disease,10018706.0
INTELENCE,warnings and precautions,polymyositis,10036102.0
INTELENCE,warnings and precautions,guillain-barre syndrome.,
AMYVID,adverse reactions,headache,10019211.0
AMYVID,adverse reactions,musculoskeletal pain,10028391.0
AMYVID,adverse reactions,blood pressure increased,10005750.0
AMYVID,adverse reactions,fatigue,10016256.0
AMYVID,adverse reactions,nausea,10028813.0
AMYVID,adverse reactions,injection site reaction,10022095.0
AMYVID,adverse reactions,anxiety,10002855.0
AMYVID,adverse reactions,back pain,10003988.0
AMYVID,adverse reactions,claustrophobia,10009244.0
AMYVID,adverse reactions,dizziness,10013573.0
AMYVID,adverse reactions,feeling cold,10016326.0
AMYVID,adverse reactions,insomnia,10022437.0
AMYVID,adverse reactions,neck pain,10028836.0
AMYVID,adverse reactions,infusion site rash,10059830.0
AMYVID,adverse reactions,dysgeusia,10013911.0
AMYVID,adverse reactions,pruritis,10037086.0
AMYVID,adverse reactions,urticaria,10046735.0
AMYVID,adverse reactions,flushing,10016825.0
AMYVID,warnings and precautions,image interpretation errors,
AMYVID,warnings and precautions,false negatives,
AMYVID,warnings and precautions,radiation risk,
AMYVID,warnings and precautions,unintentional radiation exposure,
AMYVID,warnings and precautions,errors in amyvid estimation of brain neuritic plaque density,
AMYVID,warnings and precautions,extensive brain atrophy,
AMYVID,warnings and precautions,motion artifacts,
AMYVID,warnings and precautions,increase risk of cancer,
ULESFIA,adverse reactions,ocular irritation,
ULESFIA,adverse reactions,application site irritation,10003046.0
ULESFIA,adverse reactions,application site anesthesia,10003033.0
ULESFIA,adverse reactions,hypoesthesia,10020937.0
ULESFIA,adverse reactions,pain,10033371.0
ULESFIA,adverse reactions,pruritus,10037087.0
ULESFIA,adverse reactions,erythema,10015150.0
ULESFIA,adverse reactions,pyoderma,10037632.0
ULESFIA,adverse reactions,application site dryness,10048943.0
ULESFIA,adverse reactions,application site excoriation,10059006.0
ULESFIA,adverse reactions,paraesthesia,10033775.0
ULESFIA,adverse reactions,application site dermatitis,10003036.0
ULESFIA,adverse reactions,excoriation,10049796.0
ULESFIA,adverse reactions,thermal burn,10053615.0
ULESFIA,adverse reactions,dandruff,10011859.0
ULESFIA,adverse reactions,rash,10037844.0
ULESFIA,adverse reactions,skin exfoliation,10040844.0
ULESFIA,warnings and precautions,neonatal toxicity,10078986.0
ULESFIA,warnings and precautions,gasping syndrome,10069162.0
ULESFIA,warnings and precautions,eye irritation,10015946.0
ULESFIA,warnings and precautions,contact dermatitis,10010790.0
ULESFIA,warnings and precautions,allergic dermatitis,10001711.0
ULESFIA,warnings and precautions,irritant dermatitis,
ULESFIA,warnings and precautions,severe metabolic acidosis,
ULESFIA,warnings and precautions,gasping respirations,
ULESFIA,warnings and precautions,progressive hypotension,
ULESFIA,warnings and precautions,seizures,10039910.0
ULESFIA,warnings and precautions,central nervous system depression,10009710.0
ULESFIA,warnings and precautions,intraventricular hemorrhage,10022840.0
ULESFIA,warnings and precautions,death,10011906.0
OTEZLA,adverse reactions,diarrhea,10012735.0
OTEZLA,adverse reactions,nausea,10028813.0
OTEZLA,adverse reactions,headache,10019211.0
OTEZLA,adverse reactions,upper respiratory tract infection,10046306.0
OTEZLA,adverse reactions,tension headache,10043269.0
OTEZLA,adverse reactions,vomiting,10047700.0
OTEZLA,adverse reactions,abdominal pain,10000081.0
OTEZLA,adverse reactions,fatigue,10016256.0
OTEZLA,adverse reactions,dyspepsia,10013946.0
OTEZLA,adverse reactions,decreased appetite,10061428.0
OTEZLA,adverse reactions,insomnia,10022437.0
OTEZLA,adverse reactions,back pain,10003988.0
OTEZLA,adverse reactions,migraine,10027599.0
OTEZLA,adverse reactions,frequent bowel movements,10017367.0
OTEZLA,adverse reactions,depression,10012378.0
OTEZLA,adverse reactions,bronchitis,10006451.0
OTEZLA,adverse reactions,tooth abscess,10044016.0
OTEZLA,adverse reactions,folliculitis,10016936.0
OTEZLA,adverse reactions,sinus headache,10040744.0
OTEZLA,adverse reactions,severe worsening of psoriasis.,
OTEZLA,warnings and precautions,depression,10012378.0
OTEZLA,warnings and precautions,suicidal thoughts,
OTEZLA,warnings and precautions,mood changes,
OTEZLA,warnings and precautions,weight decrease,10047893.0
OTEZLA,warnings and precautions,loss of efficacy,
ILARIS,adverse reactions,,
ILARIS,warnings and precautions,,
NATAZIA,adverse reactions,serious cardiovascular events,
NATAZIA,adverse reactions,stroke,10042244.0
NATAZIA,adverse reactions,vascular events,
NATAZIA,adverse reactions,liver disease,
NATAZIA,adverse reactions,irregular uterine bleeding,
NATAZIA,adverse reactions,nausea,10028813.0
NATAZIA,adverse reactions,breast tenderness,10006313.0
NATAZIA,adverse reactions,headache,10019211.0
NATAZIA,adverse reactions,headaches,10019231.0
NATAZIA,adverse reactions,migraines,
NATAZIA,adverse reactions,breast tenderness,10006313.0
NATAZIA,adverse reactions,pain,10033371.0
NATAZIA,adverse reactions,menstrual disorders,
NATAZIA,adverse reactions,nausea/or vomiting,
NATAZIA,adverse reactions,acne,10000496.0
NATAZIA,adverse reactions,mood changes,
NATAZIA,adverse reactions,increased weight,
NATAZIA,adverse reactions,menstrual disorder,10027327.0
NATAZIA,adverse reactions,metrorrhagia,10027514.0
NATAZIA,adverse reactions,menorrhagia,10027313.0
NATAZIA,adverse reactions,menstruation irregular,10027339.0
NATAZIA,adverse reactions,genital hemorrhage,10061178.0
NATAZIA,adverse reactions,vaginal hemorrhage,10046910.0
NATAZIA,adverse reactions,dysfunctional uterine bleeding,10013908.0
NATAZIA,adverse reactions,depression,10012378.0
NATAZIA,adverse reactions,mood swings,10027951.0
NATAZIA,adverse reactions,mood altered,10027940.0
NATAZIA,adverse reactions,depressed mood,10012374.0
NATAZIA,adverse reactions,dysthymic disorder,10013982.0
NATAZIA,adverse reactions,crying,10011469.0
NATAZIA,adverse reactions,weight increased,10047899.0
NATAZIA,adverse reactions,myocardial infarction,10028596.0
NATAZIA,adverse reactions,ruptured ovarian cyst,
NATAZIA,adverse reactions,deep vein thrombosis,10051055.0
NATAZIA,adverse reactions,focal nodular hyperplasia of the liver,
NATAZIA,adverse reactions,uterine leiomyoma,10046798.0
NATAZIA,adverse reactions,acute cholecystitis,10000691.0
NATAZIA,adverse reactions,chronic acalculous cholecystitis,10080289.0
NATAZIA,adverse reactions,venous and arterial thromboembolic events,
NATAZIA,adverse reactions,pulmonary emboli,
NATAZIA,adverse reactions,cerebral thrombosis,10008132.0
NATAZIA,adverse reactions,hypertension,10020772.0
NATAZIA,adverse reactions,gallbladder disease,10017641.0
NATAZIA,adverse reactions,hepatitis,10019717.0
NATAZIA,adverse reactions,hypersensitivity,10020751.0
NATAZIA,adverse reactions,fluid retention,10016807.0
NATAZIA,adverse reactions,hypertriglyceridemia,10020869.0
NATAZIA,adverse reactions,dizziness,10013573.0
NATAZIA,adverse reactions,chloasma,10008570.0
NATAZIA,adverse reactions,angioedema,10002424.0
NATAZIA,adverse reactions,erythema nodosum,10015226.0
NATAZIA,adverse reactions,erythema multiforme,10015218.0
NATAZIA,adverse reactions,gastrointestinal symptoms,
NATAZIA,adverse reactions,abdominal pain,10000081.0
NATAZIA,adverse reactions,vulvovaginal candidiasis,10047784.0
NATAZIA,boxed warnings,cigarette smoking,
NATAZIA,boxed warnings,serious cardiovascular events,
NATAZIA,warnings and precautions,,
DIFICID,adverse reactions,nausea,10028813.0
DIFICID,adverse reactions,vomiting,10047700.0
DIFICID,adverse reactions,abdominal pain,10000081.0
DIFICID,adverse reactions,gastrointestinal hemorrhage,10017955.0
DIFICID,adverse reactions,anemia,10002034.0
DIFICID,adverse reactions,neutropenia,10029354.0
DIFICID,adverse reactions,abdominal distension,10000060.0
DIFICID,adverse reactions,abdominal tenderness,10000097.0
DIFICID,adverse reactions,dyspepsia,10013946.0
DIFICID,adverse reactions,dysphagia,10013950.0
DIFICID,adverse reactions,flatulence,10016766.0
DIFICID,adverse reactions,intestinal obstruction,10022687.0
DIFICID,adverse reactions,megacolon,10027110.0
DIFICID,adverse reactions,increased blood alkaline phosphatase,
DIFICID,adverse reactions,decreased blood bicarbonate,
DIFICID,adverse reactions,increased hepatic enzymes,
DIFICID,adverse reactions,decreased platelet count,
DIFICID,adverse reactions,hyperglycemia,10020635.0
DIFICID,adverse reactions,metabolic acidosis,10027417.0
DIFICID,adverse reactions,drug eruption,10013687.0
DIFICID,adverse reactions,pruritus,10037087.0
DIFICID,adverse reactions,rash,10037844.0
DIFICID,adverse reactions,hypersensitivity reactions,
DIFICID,adverse reactions,dyspnea,10013968.0
DIFICID,adverse reactions,angioedema,10002424.0
DIFICID,warnings and precautions,systemic infections,
DIFICID,warnings and precautions,acute hypersensitivity reactions,
DIFICID,warnings and precautions,angioedema,10002424.0
DIFICID,warnings and precautions,dyspnea,10013968.0
DIFICID,warnings and precautions,pruritus,10037087.0
DIFICID,warnings and precautions,rash,10037844.0
DIFICID,warnings and precautions,drug-resistant bacteria,
ONFI,adverse reactions,,
ONFI,warnings and precautions,somnolence,10041349.0
ONFI,warnings and precautions,sedation,10039897.0
ONFI,warnings and precautions,withdrawal,
ONFI,warnings and precautions,serious dermatological reactions,
ONFI,warnings and precautions,stevens-johnson syndrome,10042033.0
ONFI,warnings and precautions,toxic epidermal necrolysis,10044223.0
ONFI,warnings and precautions,physical and psychological dependence,
ONFI,warnings and precautions,suicidal behavior and ideation,
ONFI,warnings and precautions,depression,10012378.0
ONFI,warnings and precautions,convulsions,10010914.0
ONFI,warnings and precautions,psychosis,10037234.0
ONFI,warnings and precautions,hallucinations,10019077.0
ONFI,warnings and precautions,behavioral disorder,10004210.0
ONFI,warnings and precautions,tremor,10044565.0
ONFI,warnings and precautions,anxiety,10002855.0
ONFI,warnings and precautions,dysphoria,10013954.0
ONFI,warnings and precautions,insomnia,10022437.0
ONFI,warnings and precautions,rash,10037844.0
ONFI,warnings and precautions,habituation,10018810.0
ONFI,warnings and precautions,signs or symptoms of sjs/ten,
ONFI,warnings and precautions,suicidal thoughts or behaviors,
ONFI,warnings and precautions,worsening of depression,
ONFI,warnings and precautions,any unusual changes in mood or behavior,
ONFI,warnings and precautions,thinking or behavior related to suicide.,
TECFIDERA,adverse reactions,anaphylaxis,10002218.0
TECFIDERA,adverse reactions,angioedema,10002424.0
TECFIDERA,adverse reactions,progressive multifocal leukoencephalopathy,10036807.0
TECFIDERA,adverse reactions,lymphopenia,10025327.0
TECFIDERA,adverse reactions,flushing,10016825.0
TECFIDERA,adverse reactions,abdominal pain,10000081.0
TECFIDERA,adverse reactions,diarrhea,10012735.0
TECFIDERA,adverse reactions,nausea,10028813.0
TECFIDERA,adverse reactions,vomiting,10047700.0
TECFIDERA,adverse reactions,pruritus,10037087.0
TECFIDERA,adverse reactions,rash,10037844.0
TECFIDERA,adverse reactions,albumin urine present,10001582.0
TECFIDERA,adverse reactions,erythema,10015150.0
TECFIDERA,adverse reactions,dyspepsia,10013946.0
TECFIDERA,adverse reactions,aspartate aminotransferase increased,10003481.0
TECFIDERA,adverse reactions,elevated hepatic transaminases,
TECFIDERA,adverse reactions,eosinophilia,10014950.0
TECFIDERA,warnings and precautions,,
DYSPORT,adverse reactions,,
DYSPORT,boxed warnings,asthenia,10003549.0
DYSPORT,boxed warnings,generalized muscle weakness,10062572.0
DYSPORT,boxed warnings,diplopia,10013036.0
DYSPORT,boxed warnings,blurred vision,10005886.0
DYSPORT,boxed warnings,ptosis,10037272.0
DYSPORT,boxed warnings,dysphagia,10013950.0
DYSPORT,boxed warnings,dysphonia,10013952.0
DYSPORT,boxed warnings,dysarthria,10013887.0
DYSPORT,boxed warnings,urinary incontinence,10046543.0
DYSPORT,boxed warnings,breathing difficulties,
DYSPORT,boxed warnings,death,10011906.0
DYSPORT,warnings and precautions,respiratory difficulties,
DYSPORT,warnings and precautions,speech difficulties,
DYSPORT,warnings and precautions,swallowing difficulties,
DYSPORT,warnings and precautions,clinical effects of treatment,
DYSPORT,warnings and precautions,transmission of creutzfeldt-jakob disease (cjd),
DYSPORT,warnings and precautions,asthenia,10003549.0
DYSPORT,warnings and precautions,generalized muscle weakness,10062572.0
DYSPORT,warnings and precautions,diplopia,10013036.0
DYSPORT,warnings and precautions,blurred vision,10005886.0
DYSPORT,warnings and precautions,ptosis,10037272.0
DYSPORT,warnings and precautions,dysphagia,10013950.0
DYSPORT,warnings and precautions,dysphonia,10013952.0
DYSPORT,warnings and precautions,dysarthria,10013887.0
DYSPORT,warnings and precautions,urinary incontinence,10046543.0
DYSPORT,warnings and precautions,breathing difficulties,
DYSPORT,warnings and precautions,death related to spread of toxin effects,
DYSPORT,warnings and precautions,spread of toxin effect,
DYSPORT,warnings and precautions,swallowing difficulties,
DYSPORT,warnings and precautions,breathing difficulties,
DYSPORT,warnings and precautions,severe dysphagia,
DYSPORT,warnings and precautions,use of a feeding tube,
DYSPORT,warnings and precautions,aspiration,10003504.0
DYSPORT,warnings and precautions,critical loss of breathing capacity,
DYSPORT,warnings and precautions,respiratory failure,10038695.0
DYSPORT,warnings and precautions,problems with swallowing,
DYSPORT,warnings and precautions,speech disorders,
DYSPORT,warnings and precautions,respiratory disorders,
DYSPORT,warnings and precautions,excessive weakness or atrophy in the target muscle(s),
DYSPORT,warnings and precautions,marked facial asymmetry,
DYSPORT,warnings and precautions,inflammation at the injection site(s),
DYSPORT,warnings and precautions,ptosis,10037272.0
DYSPORT,warnings and precautions,excessive dermatochalasis,
DYSPORT,warnings and precautions,deep dermal scarring,
DYSPORT,warnings and precautions,thick sebaceous skin,
DYSPORT,warnings and precautions,inability to substantially lessen glabellar lines by physically spreading them apart,
DYSPORT,warnings and precautions,eyelid ptosis,10015995.0
DYSPORT,warnings and precautions,peripheral motor neuropathic diseases,
DYSPORT,warnings and precautions,amyotrophic lateral sclerosis,10002026.0
DYSPORT,warnings and precautions,neuromuscular junction disorders,
DYSPORT,warnings and precautions,severe dysphagia,
DYSPORT,warnings and precautions,respiratory compromise,10082862.0
DYSPORT,warnings and precautions,transmission of viral diseases,
DYSPORT,warnings and precautions,intradermal immune reaction,
ZYTIGA,adverse reactions,,
ZYTIGA,warnings and precautions,mineralocorticoid excess,
ZYTIGA,warnings and precautions,adrenocortical insufficiency,
ZYTIGA,warnings and precautions,hepatotoxicity,10019851.0
ZYTIGA,warnings and precautions,hypertension,10020772.0
ZYTIGA,warnings and precautions,hypokalemia,10021015.0
ZYTIGA,warnings and precautions,fluid retention,10016807.0
ZYTIGA,warnings and precautions,adrenal insufficiency,10001367.0
ZYTIGA,warnings and precautions,alt or ast increases,
ZYTIGA,warnings and precautions,liver enzyme increases,
ZYTIGA,warnings and precautions,hepatotoxicity events,
ZYTIGA,warnings and precautions,elevations of ast,
ZYTIGA,warnings and precautions,alt,10001844.0
ZYTIGA,warnings and precautions,or bilirubin,
ZYTIGA,warnings and precautions,liver function tests to the patient's baseline,
ZYTIGA,warnings and precautions,ast or alt greater than or equal to 20* uln and/or bilirubin greater than or equal to 10* uln.,
DUAVEE,adverse reactions,cardiovascular disorders,
DUAVEE,adverse reactions,malignant neoplasms,
DUAVEE,adverse reactions,gallbladder disease,10017641.0
DUAVEE,adverse reactions,hypertriglyceridemia,10020869.0
DUAVEE,adverse reactions,muscle spasms,10028334.0
DUAVEE,adverse reactions,nausea,10028813.0
DUAVEE,adverse reactions,diarrhea,10012735.0
DUAVEE,adverse reactions,dyspepsia,10013946.0
DUAVEE,adverse reactions,abdominal pain upper,10000087.0
DUAVEE,adverse reactions,oropharyngeal pain,10068319.0
DUAVEE,adverse reactions,dizziness,10013573.0
DUAVEE,adverse reactions,neck pain,10028836.0
DUAVEE,adverse reactions,hot flush,10060800.0
DUAVEE,adverse reactions,venous thromboembolism,10066899.0
DUAVEE,adverse reactions,deep venous thrombosis,
DUAVEE,adverse reactions,pulmonary embolism,10037377.0
DUAVEE,adverse reactions,retinal vein thrombosis,10038908.0
DUAVEE,boxed warnings,,
DUAVEE,warnings and precautions,,
SAPHRIS,adverse reactions,,
SAPHRIS,boxed warnings,increased mortality,
SAPHRIS,boxed warnings,dementia-related psychosis,
SAPHRIS,boxed warnings,risk of death,
SAPHRIS,warnings and precautions,,
DUREZOL,adverse reactions,elevated intraocular pressure,
DUREZOL,adverse reactions,optic nerve damage,10075452.0
DUREZOL,adverse reactions,visual acuity and field defects,
DUREZOL,adverse reactions,posterior subcapsular cataract formation,
DUREZOL,adverse reactions,secondary ocular infection,
DUREZOL,adverse reactions,herpes simplex,10019948.0
DUREZOL,adverse reactions,perforation of the globe,
DUREZOL,adverse reactions,thinning of the cornea,
DUREZOL,adverse reactions,thinning of the sclera,
DUREZOL,adverse reactions,corneal edema,10011033.0
DUREZOL,adverse reactions,ciliary and conjunctival hyperemia,
DUREZOL,adverse reactions,eye pain,10015958.0
DUREZOL,adverse reactions,photophobia,10034960.0
DUREZOL,adverse reactions,posterior capsule opacification,10036346.0
DUREZOL,adverse reactions,anterior chamber cells,
DUREZOL,adverse reactions,anterior chamber flare,10052127.0
DUREZOL,adverse reactions,conjunctival edema,10010726.0
DUREZOL,adverse reactions,blepharitis,10005148.0
DUREZOL,adverse reactions,reduced visual acuity,
DUREZOL,adverse reactions,punctate keratitis,10037508.0
DUREZOL,adverse reactions,eye inflammation,10015943.0
DUREZOL,adverse reactions,iritis,10022955.0
DUREZOL,adverse reactions,application site discomfort,10063072.0
DUREZOL,adverse reactions,application site irritation,10003046.0
DUREZOL,adverse reactions,corneal pigmentation,10011040.0
DUREZOL,adverse reactions,corneal striae,10052118.0
DUREZOL,adverse reactions,episcleritis,10015084.0
DUREZOL,adverse reactions,eye pruritis,
DUREZOL,adverse reactions,eyelid irritation,10057385.0
DUREZOL,adverse reactions,eyelid crusting,
DUREZOL,adverse reactions,foreign body sensation,
DUREZOL,adverse reactions,increased lacrimation,
DUREZOL,adverse reactions,macular edema,10025415.0
DUREZOL,adverse reactions,sclera hyperemia,
DUREZOL,adverse reactions,uveitis,10046851.0
DUREZOL,adverse reactions,blurred vision,10005886.0
DUREZOL,adverse reactions,eye irritation,10015946.0
DUREZOL,adverse reactions,headache,10019211.0
DUREZOL,adverse reactions,increased iop,
DUREZOL,adverse reactions,limbal and conjunctival hyperemia,
DUREZOL,adverse reactions,dry eye,10013774.0
DUREZOL,adverse reactions,iridocyclitis,10022941.0
DUREZOL,adverse reactions,anterior chamber flare,10052127.0
DUREZOL,warnings and precautions,intraocular pressure increase,
DUREZOL,warnings and precautions,glaucoma,10018304.0
DUREZOL,warnings and precautions,damage to the optic nerve,
DUREZOL,warnings and precautions,defects in visual acuity,
DUREZOL,warnings and precautions,defects in fields of vision,
DUREZOL,warnings and precautions,cataracts,10007771.0
DUREZOL,warnings and precautions,posterior subcapsular cataract formation,
DUREZOL,warnings and precautions,delayed healing,
DUREZOL,warnings and precautions,bleb formation,
DUREZOL,warnings and precautions,perforations of the cornea or sclera,
DUREZOL,warnings and precautions,bacterial infections,
DUREZOL,warnings and precautions,secondary ocular infections,
DUREZOL,warnings and precautions,masking infection,
DUREZOL,warnings and precautions,enhancing existing infection,
DUREZOL,warnings and precautions,viral infections,
DUREZOL,warnings and precautions,exacerbation of many viral infections of the eye,
DUREZOL,warnings and precautions,herpes simplex,10019948.0
DUREZOL,warnings and precautions,fungal infections,
DUREZOL,warnings and precautions,fungus invasion,
DUREZOL,warnings and precautions,persistent corneal ulceration,
DUREZOL,warnings and precautions,absorption by soft contact lenses,
ZYDELIG,adverse reactions,hepatotoxicity,10019851.0
ZYDELIG,adverse reactions,severe diarrhea,
ZYDELIG,adverse reactions,colitis,10009887.0
ZYDELIG,adverse reactions,pneumonitis,10035742.0
ZYDELIG,adverse reactions,intestinal perforation,10022694.0
ZYDELIG,adverse reactions,severe cutaneous reactions,
ZYDELIG,adverse reactions,anaphylaxis,10002218.0
ZYDELIG,adverse reactions,neutropenia,10029354.0
ZYDELIG,adverse reactions,diarrhea,10012735.0
ZYDELIG,adverse reactions,pyrexia,10037660.0
ZYDELIG,adverse reactions,fatigue,10016256.0
ZYDELIG,adverse reactions,nausea,10028813.0
ZYDELIG,adverse reactions,cough,10011224.0
ZYDELIG,adverse reactions,pneumonia,10035664.0
ZYDELIG,adverse reactions,abdominal pain,10000081.0
ZYDELIG,adverse reactions,chills,10008531.0
ZYDELIG,adverse reactions,rash,10037844.0
